x,y
177.2987,323.08472
177.01387,321.25598
177.27127,319.41995
178.07137,317.57715
179.415,315.7281
181.30338,313.87317
183.73817,312.01285
186.72156,310.1475
190.25635,308.27753
194.34608,306.40344
198.99529,304.52573
204.2097,302.6451
209.99678,300.76248
216.36624,298.87915
223.3311,296.9971
230.90924,295.11948
239.12616,293.25165
248.01993,291.40344
257.6509,289.59448
268.1227,287.86923
279.63074,286.34805
292.56082,285.4449
307.12772,286.76593
320.79388,290.68768
333.78665,295.13498
346.71246,299.66388
359.83243,304.195
373.2673,308.71313
387.08047,313.2168
401.30856,317.70755
415.9745,322.18744
431.09338,326.65833
446.67575,331.1218
462.72906,335.5791
