x,y
110.23047,202.00774
110.897026,200.76025
112.076546,199.51959
113.76902,198.28584
115.97451,197.0592
118.69309,195.83989
121.92492,194.62819
125.67016,193.42442
129.92903,192.22899
134.70183,191.04237
139.98883,189.86513
145.7904,188.6979
152.10693,187.54149
158.93887,186.39677
166.28664,185.26483
174.15073,184.14688
182.5316,183.04437
191.42969,181.95901
200.84534,180.89275
210.77878,179.84784
221.22997,178.82686
232.19858,177.83266
243.68378,176.86836
255.68413,175.93716
268.19742,175.04219
281.22058,174.18611
294.74988,173.37083
308.28085,172.59708
322.3092,171.86417
336.83075,171.17014
351.8421,170.51184
367.34073,169.8854
