x,y
334.3212,164.02525
336.0022,164.49715
337.6745,165.00186
339.33768,165.03929
340.9914,164.60916
342.63547,163.71094
344.26974,163.34396
345.89407,163.50775
347.50812,163.70204
349.11163,164.42659
350.70422,165.68132
352.28537,167.46634
353.85443,169.78195
355.91068,172.12862
357.9532,175.00668
359.9809,178.41664
362.49252,181.85918
364.98672,185.33473
367.46194,189.34372
369.9165,193.88663
371.8483,198.46405
373.7552,203.57669
376.13458,208.72531
378.98367,213.9102
381.79974,218.63112
384.58026,223.88739
387.32245,228.67816
389.524,233.50214
391.18243,238.35811
392.79523,243.24493
394.35992,248.16121
395.87415,253.6052
397.3354,258.5748
398.74176,263.56778
400.0916,268.0816
401.38385,272.61383
403.11765,277.1618
405.29306,281.72272
