step,action
0,1
1,3
2,3
3,3
4,0
5,4
6,2
7,0
8,0
9,4
10,1
11,4
12,4
13,2
14,1
15,4
16,2
17,2
18,0
19,3
20,3
21,3
22,2
23,2
24,3
25,1
26,3
27,3
28,1
29,0
30,3
31,1
32,3
33,1
34,0
35,1
36,0
37,2
38,2
39,0
40,1
41,3
42,4
43,2
44,3
45,0
46,2
47,2
48,1
49,2
50,2
51,0
52,4
53,2
54,3
55,2
56,2
57,3
58,1
59,2
60,3
61,3
62,4
63,1
64,4
65,1
66,2
67,2
68,3
69,1
70,1
71,3
72,4
73,3
74,3
75,3
76,2
77,1
78,0
79,3
80,3
81,0
82,3
83,0
