x,y
408.9533,304.9512
408.78726,306.92505
408.56516,309.39532
408.28708,311.36078
407.45297,313.32034
406.56238,314.7729
405.1147,316.21753
403.60864,318.15317
402.0432,320.5784
399.9174,322.99146
397.2297,325.3903
393.97806,327.7724
390.6598,330.63483
387.77243,333.47394
384.81445,335.78607
381.78387,338.0676
378.67896,340.8145
375.4986,343.5223
372.24213,346.68622
369.40988,349.80115
366.50333,352.36276
363.5236,355.36676
360.47296,358.809
357.35513,362.68585
354.17487,365.99448
350.93652,368.73233
347.6439,370.89694
344.3002,373.48563
340.90973,376.49664
337.47745,379.92947
333.5088,383.2848
329.50925,387.06323
325.4843,391.2669
321.93942,395.399
318.3789,399.96317
314.8067,403.9638
310.72595,407.90454
306.63962,412.2888
303.05014,416.62036
299.4594,420.40292
295.86887,424.13947
291.7798,427.83273
287.6933,431.98544
284.11032,436.1003
280.5315,440.6799
276.95718,445.72668
273.38766,451.2432
269.82306,457.2318
