step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,210.83672,455.40887,-1.3356018,-0.77490526,0.15372942,3,-0.053427574097081376,-0.053427574097081376
1,209.51146,454.61594,-1.3252553,-1.2929388,0.14657243,0,-0.05973226555154992,-0.1131598396486313
2,208.1967,453.30502,-0.81475127,-1.3108869,0.14026773,0,-0.06282832937371968,-0.17598816902235098
3,207.3927,451.97623,-0.30401236,-1.3288201,0.13717167,0,-0.06268896533764406,-0.23867713435999505
4,207.09964,450.6294,0.20695287,-1.346815,0.13731104,0,-0.05929148167452586,-0.2979686160345209
5,207.31778,449.26443,0.7181394,-1.3649529,0.14070852,1,-0.05261650138242474,-0.35058511741694565
6,208.04733,447.88113,0.22954449,-1.3833207,0.1473835,2,-0.049187474087730776,-0.3997725915046764
7,208.2885,446.47913,0.24116665,-0.9020118,0.15081252,2,-0.04636559946166047,-0.4461381909663369
8,208.54152,445.55817,0.25302538,-0.42095226,0.1536344,4,0.15591379206448985,-0.29022439890184704
9,208.80656,445.11807,0.26504114,-0.44007564,0.15591379,0,-0.04171215592336558,-0.3319365548252126
10,209.0837,444.65878,0.7771301,-0.4593131,0.15828784,0,-0.035963550450403725,-0.36790010527561634
11,209.87299,444.1801,1.2892963,-0.47867087,0.16403645,0,-0.026835969158554185,-0.3947360744341705
12,211.17451,443.68185,1.8015331,-0.49824667,0.17316402,0,-0.0143257647775214,-0.4090618392116919
13,212.98836,443.16373,2.3138325,-0.51814204,0.18567424,0,0.0015699953201578354,-0.4074918438915341
14,215.31454,442.62524,2.8261833,-0.5384631,0.20156999,0,0.020853540141538784,-0.3866383037499953
15,218.1531,442.06592,3.3385682,-0.55932146,0.22085354,0,0.04352635363167806,-0.34311195011831724
16,221.50407,441.4851,3.8509624,-0.5808349,0.24352635,0,0.06958907198752046,-0.2735228781307968
17,225.3674,440.88196,4.363331,-0.603128,0.26958907,4,0.2990413032224436,0.025518425091646812
18,229.74303,440.25565,4.3756227,-0.6263315,0.2990413,1,0.12860033582469083,0.15411876091633764
19,234.1308,439.60504,3.8877704,-0.6505819,0.32860035,0,0.15498570656053196,0.3091044674768696
20,238.03052,438.92914,4.3997226,-0.6759137,0.3549857,3,0.18475997850945552,0.4938644459863251
21,242.44199,438.2269,4.4114714,-1.2022533,0.38476,0,0.2152252747492866,0.7090897207356117
22,246.8649,436.99716,4.922915,-1.2297357,0.41522527,0,0.24906713850085965,0.9581568592364713
23,251.799,435.7386,5.434093,-1.2585555,0.44906715,0,0.2862877423945143,1.2444446016309856
24,257.24387,434.44974,5.944857,-1.2888688,0.48628774,1,0.3268875215776907,1.5713321232086763
25,263.19888,433.1289,5.455019,-1.320823,0.52688754,0,0.3642762668979281,1.9356083901066043
26,268.6632,431.77435,5.96434,-1.3545432,0.5642763,2,0.4050264274768908,2.3406348175834952
27,274.63596,430.38443,5.972757,-0.88993526,0.6050264,0,0.4453670976132043,2.7860019151966995
28,280.61594,429.45737,6.4799805,-0.9270679,0.6453671,0,0.489081418532514,3.2750833337292136
29,287.10168,428.49176,6.9857483,-0.9655897,0.68908143,0,0.5361593136230636,3.811242647352277
30,294.09143,427.48636,7.4897456,-1.0054116,0.7361593,0,0.5865879961618454,4.397830643514123
31,301.5831,426.44,7.991643,-1.0463452,0.786588,1,0.6403515256774497,5.038182169191573
32,309.57422,425.35193,7.4911203,-1.0880834,0.8403515,4,0.8908357004009053,5.929017869592478
33,317.0621,424.22174,7.487904,-1.1301903,0.8908357,0,10,15.929017869592478
