step,action
0,3
1,2
2,3
3,4
4,2
5,2
6,3
7,2
8,3
9,2
10,0
11,2
12,3
13,0
14,2
15,3
16,3
17,2
18,1
19,1
20,2
21,2
22,0
23,3
24,2
25,3
26,4
27,1
28,4
29,2
30,2
31,2
32,4
33,2
34,3
35,0
36,2
37,4
38,1
39,4
40,3
41,3
42,2
43,4
44,2
45,2
46,2
47,4
48,2
49,0
50,2
51,3
52,2
53,1
54,4
55,3
56,1
57,1
