x,y
129.71718,252.7303
130.16104,251.23996
131.12546,249.75551
132.61049,248.2772
134.61629,246.80531
137.14314,245.3402
140.19144,243.88226
143.26169,241.93205
146.85432,239.99013
150.96994,238.05722
155.60922,236.13414
160.27298,234.72188
165.46217,233.3215
171.17787,231.93428
177.42139,230.56174
184.19415,229.20578
190.99783,227.86871
198.33409,226.55319
206.20474,225.26253
214.61168,224.0008
222.55678,222.773
231.04138,221.58461
240.0664,220.44218
249.63191,219.3535
259.7365,218.32741
270.37674,217.37354
281.54617,216.5012
293.2353,215.71799
305.43192,215.02783
318.12262,214.42953
330.2953,213.9166
342.94135,213.47926
356.05557,213.10599
369.636,212.78519
383.68298,212.50624
398.1985,212.26021
