x,y
532.77045,342.51404
532.51306,343.8329
531.744,345.1495
530.4632,346.46384
529.17053,347.7758
527.86597,349.58524
526.5494,350.8921
525.2207,352.19623
523.3799,353.49756
521.0268,354.79593
518.66113,355.59122
516.78284,356.38324
515.39166,357.17194
513.9875,358.45718
512.0702,359.73886
510.13968,361.5168
508.19583,362.79086
505.73843,364.06082
503.26733,365.8265
500.28235,367.58768
497.78317,369.3441
495.26968,371.09546
492.24164,372.84155
489.19885,375.08206
486.14108,377.8166
482.5682,380.54483
478.97998,382.7663
475.87616,384.98056
472.7566,387.1872
469.62112,388.88583
466.46954,390.576
462.80164,392.2573
459.61713,393.92917
455.91586,395.5912
452.19757,396.7428
447.96198,397.88336
443.7087,399.51227
439.43747,401.12872
435.648,402.73196
431.84018,404.3213
428.01382,405.89594
424.16885,406.9552
420.30505,407.99826
416.42224,408.52423
412.02014,409.03226
407.0985,409.5212
402.15695,409.98984
397.19525,410.43677
392.2132,410.86057
387.2106,411.75967
382.18756,412.13257
377.1441,411.97766
372.0802,412.293
366.49603,412.57678
360.892,412.82697
