step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,280.07947,186.06836,1.8964138,-0.31337443,0.37109697,1,0.18256926753892805,0.18256926753892805
1,281.98447,185.80414,1.405007,-0.26422724,0.38256925,0,0.19100083432425458,0.3735701018631826
2,283.39725,185.58923,1.912789,-0.21489978,0.39100084,3,0.20269293426415008,0.5762630361273327
3,285.31723,185.42375,1.9199604,-0.6654807,0.40269294,0,0.21332607738700665,0.7895891135143394
4,287.24353,184.80789,2.4263184,-0.6158667,0.41332608,2,0.22709608768417083,1.0166852011985101
5,289.67532,184.24141,2.4317875,-0.06647903,0.4270961,2,0.2421280839824425,1.2588132851809526
6,292.1115,184.22415,2.4361775,0.48274034,0.4421281,3,0.25852115429606864,1.5173344394770212
7,294.55106,184.75633,2.4395468,0.032188624,0.45852116,2,0.273744108964776,1.7910785484417973
8,296.99295,184.83861,2.4419148,0.58227456,0.4737441,3,0.2903753650456153,2.0814539134874126
9,299.4362,185.47116,2.4432275,0.1325489,0.49037537,2,0.30578550617900396,2.3872394196664164
10,301.87967,185.65459,2.443478,0.6834303,0.5057855,4,0.5226492202801543,2.909888639946571
11,304.3223,186.38904,2.4426394,0.73445624,0.5226492,0,0.3396333112781042,3.249521951224675
12,306.76297,187.1751,2.9406765,0.7860529,0.53963333,4,0.5597617173878486,3.8092836686125238
13,309.70053,188.0133,2.9375503,0.8382034,0.5597617,3,0.37998964571562516,4.189273314328149
14,312.6335,188.90413,2.9329917,0.3908295,0.5799897,1,0.39885986220233743,4.588133176530487
15,315.5605,189.348,2.4269598,0.44387376,0.59885985,0,0.4147826687690905,5.002915845299578
16,317.98,189.84482,2.9195158,0.4968071,0.6147827,1,0.43372755832377047,5.436643403623348
17,320.8909,190.3945,2.410885,0.549684,0.63372755,4,0.6497559793718883,6.0863993829952365
18,323.29175,190.99684,2.4008477,0.6023455,0.64975595,2,0.4658415737111618,6.552240956706398
19,325.68137,191.65172,2.3896224,1.1548796,0.6658416,3,0.48360627844887744,7.035847235155275
20,328.05856,192.85898,2.3772073,0.70725805,0.68360627,1,0.49983222506079666,7.5356794602160715
21,330.422,193.61887,1.8634229,0.7598937,0.6998322,0,0.5132210642382806,8.048900524454352
22,332.27042,194.43118,2.3484333,0.8123101,0.7132211,0,0.529567113339694,8.578467637794045
23,334.60284,195.29587,2.8324225,0.864687,0.7295671,1,0.5488166156312893,9.127284253425334
24,337.41803,196.21268,2.3151999,0.9168006,0.7488166,2,0.5652401483485796,9.692524401773913
25,339.71466,197.18106,2.2966027,1.468384,0.76524013,2,0.5834791944993105,10.276003596273224
26,341.99146,198.70068,2.2768083,2.019631,0.7834792,2,0.6034931851141989,10.879496781387424
27,344.247,200.77159,2.255554,2.5709043,0.8034932,4,0.8250483283011166,11.70454510968854
28,346.47952,203.39413,2.2325268,2.622545,0.8250483,4,0.8461913285853288,12.55073643827387
29,348.6869,206.06902,2.2073493,2.6748757,0.84619135,0,0.666628766792976,13.217365205066844
30,350.8668,208.79683,2.6799102,2.7278137,0.86662877,2,0.6890951742334299,13.906460379300274
31,353.5169,211.5781,2.6500993,3.2812638,0.8890952,2,10,23.906460379300274
