step,action
0,4
1,0
2,0
3,0
4,1
5,0
6,0
7,1
8,1
9,0
10,3
11,0
12,2
13,0
14,0
15,0
16,0
17,3
18,2
19,3
20,3
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,4
29,0
30,0
31,1
32,0
33,0
34,1
35,1
36,3
37,0
38,0
39,1
40,0
41,0
42,3
43,1
44,1
45,0
46,1
