x,y
191.19348,412.5237
190.0316,411.3487
188.88887,410.15427
187.26549,408.94067
186.16165,407.7082
185.07755,406.45703
184.0134,404.68738
182.96954,402.3994
181.44646,400.0933
179.94456,397.26926
178.46439,394.42764
177.00645,391.56873
175.5713,389.19287
174.65929,386.8004
173.27087,384.39163
171.40643,381.9669
169.5662,379.0267
167.75049,375.57166
165.95976,372.60233
164.19429,369.11932
161.95445,365.6233
159.24039,362.115
156.55214,358.0953
153.88971,354.56516
151.25299,350.5254
148.14186,346.47696
145.05606,341.92078
142.49524,337.35782
139.95923,332.28897
137.44774,327.7152
134.96046,323.6373
132.49695,320.05597
130.05672,316.97186
127.63925,314.3855
125.244026,311.29727
122.870514,308.2076
121.01821,305.117
119.186714,302.0258
117.37563,299.43436
116.08456,296.843
