x,y
167.32462,460.21167
166.23428,459.2815
165.15387,458.83954
164.08342,458.88583
163.02289,459.42053
161.9722,460.4438
161.43123,461.45572
160.89987,462.45648
160.87799,463.44617
160.86551,464.4248
160.8623,465.8925
160.86827,467.34924
160.88324,469.29517
160.90703,471.73035
160.9394,474.65488
160.98015,478.06897
161.02893,481.47275
161.08548,485.3664
161.14948,489.75006
161.22061,494.624
161.79854,499.48843
162.8829,504.34354
163.97342,509.68948
165.06973,515.0265
165.67157,520.35474
165.77863,525.6744
165.39061,530.9857
165.00731,536.789
164.62846,543.0845
164.2538,549.37244
163.8831,556.1531
163.51613,563.42676
163.15263,571.19366
162.2924,578.95416
161.43523,587.20844
160.5809,595.95685
159.72923,605.1996
158.88004,614.93695
158.03313,625.1692
157.18834,635.39655
155.84552,645.6193
154.50453,656.3377
153.16525,667.55194
151.82755,679.26215
149.99132,690.9687
148.15643,703.17163
146.32283,715.3712
144.9904,727.56757
144.15909,739.7609
143.82878,751.9514
142.99944,764.1391
142.67097,776.32416
142.84335,788.5067
