x,y
146.87561,184.56894
147.79378,183.39197
148.72635,181.72603
150.17319,180.07123
151.63417,178.92776
153.10925,178.2958
155.09846,177.67554
157.10185,177.56726
159.11955,177.97124
161.65178,178.38779
164.19879,178.81734
166.76082,179.7603
169.33824,180.71713
171.9314,182.18835
174.54079,184.17448
177.66699,186.17616
181.3107,188.1941
184.97267,190.22928
188.65375,192.78267
192.35495,195.85542
196.07753,199.44888
199.32304,203.06453
202.59319,207.20387
205.89001,210.86865
209.2157,215.06076
212.5729,219.78235
215.96504,225.03601
218.89645,230.32469
221.87216,235.65143
224.89815,241.51958
227.98225,247.93298
231.13484,254.3959
234.36902,260.91284
237.70145,267.9883
241.15489,274.62595
244.75757,281.82794
248.54773,289.5916
252.57527,297.9033
256.3987,306.22806
260.56274,315.00418
265.07715,324.147
269.89606,333.57925
274.93405,342.26715
280.11304,351.21735
285.37204,360.4614
290.6716,369.0378
295.9896,377.47797
301.3133,386.30737
307.13565,395.04718
312.95248,404.21378
318.76187,412.82028
324.5629,421.87646
330.35538,431.3903
336.1396,441.3684
341.91605,451.8161
347.68533,462.73788
353.94812,473.63742
360.2049,485.01764
366.4562,496.8811
372.70258,508.22992
378.94446,520.0658
385.1822,532.39014
391.41617,545.2043
397.64673,558.50934
403.87424,571.80615
410.5989,585.09564
417.321,598.3785
424.04074,612.1552
430.75827,625.4265
437.4738,639.19275
444.1874,653.4544
450.89932,668.2118
457.60965,682.4653
464.31848,697.21515
471.0259,712.4617
477.7321,728.20514
484.43704,744.4457
491.14093,761.1836
497.84375,777.91907
504.54565,795.1522
