x,y
221.48587,89.149734
222.7834,88.68571
224.08546,88.73406
225.392,88.29488
226.20293,87.8682
227.01822,87.95401
227.33781,88.05237
227.66174,88.66331
227.98999,89.786896
228.32262,91.42327
228.6597,92.57263
229.0013,94.2351
229.34749,95.91089
229.69836,97.100204
230.05399,98.80319
230.41443,101.02007
231.27983,103.25113
232.1503,105.4967
233.02596,108.25712
233.90694,111.53281
234.79346,115.32429
235.68578,119.63218
236.5842,124.457214
237.48915,129.80026
238.90108,135.16238
240.82053,140.54474
242.748,146.44873
244.68416,151.876
246.62964,157.8283
249.08531,163.80768
251.55203,170.31664
254.03094,177.3582
256.5235,184.43622
258.5315,191.5552
260.55716,199.22043
262.60358,206.93874
264.67474,215.2186
266.77637,224.07149
268.9169,233.51341
271.10992,243.56757
273.87863,253.76953
276.7638,264.6776
279.85413,275.89758
283.37823,288.13654
288.20502,301.80524
297.6655,314.26477
307.6419,323.57175
317.7831,331.84476
328.1797,339.67975
338.9131,347.28497
350.03342,354.7528
361.0719,362.13104
372.54874,369.4466
383.47778,376.71637
394.8686,383.95102
406.72824,391.1581
419.06213,398.34317
431.87448,405.51044
445.16852,412.6631
458.94696,419.8036
473.21194,426.934
486.96524,434.05582
501.2083,441.1703
515.9423,448.2784
531.16833,455.38104
546.8872,462.47885
563.0997,469.57248
579.8064,476.6624
597.008,483.7491
614.70496,490.83292
632.89764,497.91415
651.58655,504.99313
670.772,512.07007
689.4542,519.1452
708.6336,526.2187
728.31024,533.2907
748.48444,540.3614
768.6564,547.43085
788.8262,554.99915
