x,y
260.6417,544.46826
259.34732,544.2449
258.05472,543.51074
256.76398,542.76587
255.47514,542.51013
254.18831,542.74365
253.4035,542.96643
252.62076,543.67847
252.34006,544.3799
252.06143,545.5707
251.78485,547.2511
251.01028,548.92114
250.23772,551.081
249.46713,553.7309
248.6985,556.87103
247.93176,560.5016
247.16689,564.62286
246.4038,568.73517
245.64244,573.3388
244.88278,577.43396
244.12473,582.02094
243.36826,587.1
242.61328,592.1714
241.85977,597.7354
241.10764,603.79236
240.35684,610.3424
239.6073,617.3859
238.85896,624.92316
238.11174,632.95435
237.36559,641.47986
236.62044,650.49994
235.87622,659.5148
235.63289,668.5247
235.39037,678.02997
235.14862,688.03076
234.90758,697.5273
234.66719,707.5198
234.42744,717.00836
234.18826,726.9933
234.44963,736.9746
234.71152,747.4526
235.47386,757.92737
236.73665,768.39905
237.99983,778.86774
239.76338,789.3336
241.02727,799.79675
