step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,198.23198,499.0678,-1.2285744,-0.6334729,0.39614412,1,0.18847898172344207,0.18847898172344207
1,197.00949,498.42245,-1.7224964,-0.645362,0.388479,4,0.3774997314684301,0.5659787131918721
2,195.29314,497.76523,-1.7163442,-0.6572148,0.37749973,0,0.16652160630554175,0.7325003194974138
3,193.58304,497.09622,-1.2101076,-0.66899437,0.3665216,2,0.15887010941861796,0.8913704289160318
4,192.37924,496.41553,-1.2037874,-0.18070003,0.35887012,0,0.15099988862245944,1.0423703175384913
5,191.18185,496.22318,-0.6973938,-0.19236887,0.3509999,3,0.1464981578379309,1.1888684753764223
6,190.49089,496.0192,-0.69096434,-0.70396256,0.34649816,0,0.1422484449710854,1.3311169203475077
7,189.80638,495.30368,-0.18450774,-0.7155198,0.34224844,4,0.34133639353929246,1.6724533138868
8,189.62839,494.5766,-0.17798564,-0.72707933,0.3413364,3,0.14043515727088324,1.8128884711576834
9,189.45699,493.83792,-0.1714051,-1.2386802,0.34043515,2,0.13965971112067416,1.9525481822783575
10,189.29222,492.5876,-0.16476485,-0.750324,0.33965972,2,0.13875116923403524,2.0912993515123928
11,189.1342,491.82556,-0.1580242,-0.2620501,0.33875117,1,0.13778563354241363,2.2290849850548065
12,188.98299,491.55173,-0.6512207,-0.27382192,0.33778563,2,0.13352920310627386,2.3626141881610803
13,188.3386,491.2661,-0.6443929,0.21439733,0.3335292,4,0.3292531373117753,2.6918673254728556
14,187.70105,491.46878,-0.6375328,0.20264645,0.32925314,1,0.12502212314848798,2.8168894486213434
15,187.07037,491.65973,-1.1306796,0.19096193,0.32502213,0,0.11750417975289579,2.9343936283742393
16,185.94655,491.83908,-0.62383294,0.17934197,0.31750417,2,0.1133645675046015,3.0477581958788407
17,185.32956,492.0069,-0.61698544,0.6678244,0.31336457,3,0.10917375114412403,3.1569319470229646
18,184.7194,492.66327,-0.61014324,0.15636772,0.30917376,2,0.10512239134111795,3.2620543383640825
19,184.11607,492.8083,-0.6033449,0.645006,0.3051224,2,0.10099688268547818,3.363051221049561
20,183.51952,493.442,-0.5965506,1.1337014,0.30099687,0,0.09674027301110694,3.459791494060668
21,182.92972,494.56445,-0.089798115,1.1224875,0.29674026,3,0.09578452292462353,3.5555760169852917
22,182.84659,495.67587,-0.08312433,0.6113961,0.29578453,2,0.09502576139957225,3.650601778384864
23,182.77007,496.27625,-0.07653291,1.1003867,0.29502577,4,0.29405012693162,3.9446519053164844
24,182.70007,497.36566,-0.069985054,1.0894238,0.29405013,0,0.09305008748418225,4.037701992800667
25,182.63657,498.4442,0.43648386,1.0785394,0.29305008,2,0.09534555160620323,4.13304754440687
26,183.07944,499.51193,0.44287577,1.5677315,0.29534554,4,0.2972518316485574,4.4302993760554275
27,183.52863,501.0689,0.44918627,1.5569634,0.29725182,2,0.09904674352524351,4.529346119580671
