step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,377.92795,223.78459,1.3699507,1.4296036,0.0,3,-0.2,-0.2
1,379.25775,225.25346,1.3297912,0.9688805,0.0,0,-0.2,-0.4
2,380.54663,226.26093,1.7888808,1.0074624,0.0,1,-0.2,-0.6000000000000001
3,382.29422,227.30618,1.2475996,1.0452546,0.0,2,-0.2,-0.8
4,383.50034,228.38809,1.206111,1.5819032,0.0,3,-0.2,-1.0
5,384.66458,230.00589,1.1642427,1.1178104,0.0,1,-0.2,-1.2
6,385.7862,231.15895,0.62161493,1.1530517,0.0,4,0,-1.2
7,386.36478,232.34653,0.57858884,1.187579,0.0,0,-0.2,-1.4
8,386.89972,233.5683,1.0349348,1.2217753,0.0,1,-0.2,-1.5999999999999999
9,387.89032,234.82396,0.49061796,1.2556539,0.0,0,-0.2,-1.7999999999999998
10,388.33618,236.11281,0.9458403,1.2888592,0.0,2,-0.2,-1.9999999999999998
11,389.2365,237.43459,0.900336,1.8217691,0.0,3,-0.2,-2.1999999999999997
12,390.09085,239.28862,0.8543258,1.3540279,0.0,2,-0.2,-2.4
13,390.89825,240.67424,0.80742943,1.8856308,0.0,1,-0.2,-2.6
14,391.65826,242.59084,0.2599911,1.916592,0.0,2,-0.2,-2.8000000000000003
15,391.8699,244.53772,0.21163386,2.44688,0.0,0,-0.2,-3.0000000000000004
16,392.03192,247.01454,0.6620184,2.476833,0.0,0,-0.2,-3.2000000000000006
17,392.64264,249.5209,1.1107283,2.5063622,0.0,3,-0.2,-3.400000000000001
18,393.7007,252.05597,1.058075,2.035052,0.0,3,-0.2,-3.600000000000001
19,394.70517,254.11845,1.0044425,1.5624943,0.0,1,-0.2,-3.800000000000001
20,395.65536,255.70723,0.45020354,1.5887712,0.0,4,0,-3.800000000000001
21,396.05106,257.32123,0.39569843,1.6140096,0.0,2,-0.2,-4.000000000000001
22,396.39154,258.95978,0.34048772,2.1385417,0.0,4,0,-4.000000000000001
23,396.6761,261.12213,0.28453782,2.1623633,0.0,0,-0.2,-4.200000000000001
24,396.9036,263.30743,0.72750646,2.185298,0.0,2,-0.2,-4.400000000000001
25,397.57297,265.51474,0.669371,2.7073112,0.0,2,-0.2,-4.600000000000001
26,398.18356,268.24283,0.61061305,3.228078,0.0,2,-0.2,-4.800000000000002
27,398.73456,271.4902,0.550977,3.747367,0.0,2,-0.2,-5.000000000000002
28,399.22482,275.2551,0.49026197,4.264899,0.0,0,-0.2,-5.200000000000002
