x,y
139.43617,357.86035
138.92912,356.3614
138.44371,355.35486
138.47995,354.3409
138.03798,353.31964
138.1178,352.29117
138.21957,350.7556
138.34349,349.71313
138.48972,348.66376
138.6584,348.10764
138.84966,348.0448
139.06352,348.4752
139.8,348.89877
140.55925,349.81543
140.84132,350.72495
141.14618,352.1272
141.47372,354.022
141.8238,356.40912
141.69617,358.7883
141.59047,361.65933
141.5063,365.02197
141.44318,368.876
141.90053,372.72113
142.37791,377.05704
142.87476,380.88342
142.89062,384.70004
142.92493,389.0067
142.97704,393.80328
143.54628,398.58963
144.13203,403.86557
144.73361,409.13095
145.85036,414.38568
146.98164,420.1296
148.62682,425.86267
150.78522,431.5847
152.95627,437.7956
155.63931,443.99524
158.83372,450.18353
162.0389,456.36038
165.25421,463.02576
168.97905,469.6796
172.71275,476.82196
176.95468,483.95288
181.70418,491.0725
186.46063,497.68088
191.72348,504.27814
197.49219,510.86435
203.76619,517.43964
210.54497,524.00415
217.32802,530.558
224.1148,537.6014
230.90486,545.1345
238.19771,552.6578
245.4929,559.67145
253.29005,566.6758
261.58878,573.6712
269.3887,580.658
277.6895,587.6364
286.49097,594.6069
295.2928,601.06964
304.0947,607.0251
312.39655,612.9734
321.1981,618.915
330.4992,624.85
340.29974,630.77875
350.09958,637.2016
360.39853,643.6187
370.69656,650.53046
381.49353,657.4371
392.28943,664.83887
403.08414,671.736
413.8777,678.1289
424.66998,684.0177
434.961,689.9026
445.25073,695.2838
456.03918,700.66144
466.82632,706.03577
477.11215,711.40686
487.89667,716.77484
498.67987,722.64
509.96176,728.5023
521.7424,734.36206
533.52167,740.7193
545.29974,747.0741
557.5766,753.4267
570.35223,759.77716
583.62665,766.1256
597.3999,772.47217
611.17206,778.8169
625.44305,785.15985
640.213,791.5012
655.4819,797.84106
