x,y
477.9033,371.82245
477.32184,373.1969
476.7236,375.06442
476.10867,377.42487
475.47726,379.77805
474.8295,382.6238
474.16562,385.9619
473.48584,389.7922
472.79053,394.11447
472.5801,398.42847
472.35495,403.2341
472.11566,408.53125
471.3627,413.81976
470.59662,419.59958
469.81793,425.87057
469.02725,432.63266
468.22522,439.8858
467.91245,447.13007
467.5896,454.86548
467.25732,463.09222
466.91632,471.8104
466.5672,481.02023
465.7106,490.22195
464.84714,499.91577
463.97733,510.10193
463.60175,520.2807
463.2209,530.9523
462.3352,541.6171
461.44513,552.7754
461.05106,563.9274
460.65335,574.5735
460.2523,584.7138
460.3482,594.84875
460.44125,604.97845
460.0317,615.1032
460.11972,625.2232
460.7055,635.3386
461.2892,645.94965
461.87097,657.0566
462.45096,668.15955
462.52927,679.2587
462.60602,690.8543
462.18137,702.4465
461.75537,713.53534
461.32812,724.12103
460.89975,734.7037
460.9703,745.28345
461.03983,756.3604
461.1084,767.9347
461.1761,780.0064
461.24298,792.5756
