x,y
321.66837,184.53711
323.5306,184.95349
325.38315,185.91728
327.2251,186.92877
329.0555,188.48824
330.87323,190.59633
332.6769,193.25414
334.96494,195.96315
337.2353,199.22469
339.48563,203.04047
342.21298,206.91264
344.91394,211.343
347.58438,216.33363
350.2192,221.88689
352.81216,228.00525
355.35562,234.19112
357.34097,240.44604
359.25858,247.27132
361.09695,254.66711
362.3427,262.13162
362.98126,269.66125
363.49677,277.75015
363.87314,285.8878
364.0972,294.5591
364.16055,303.74405
364.06262,313.4196
363.81216,323.56317
363.42642,334.1568
362.92746,345.18945
362.33813,356.65723
