x,y
312.57446,140.13397
314.19885,140.29715
315.82092,140.98618
317.44043,141.20122
319.05707,141.94226
320.67056,142.70944
322.2806,144.00291
323.88684,145.82298
325.4889,148.17017
327.08627,151.04512
328.67844,153.94872
330.2648,157.38187
331.34464,160.84575
332.91727,164.34163
334.48184,168.37079
336.03726,172.93481
337.58224,178.03566
339.61517,183.17566
341.634,188.8572
343.63623,194.0831
345.61905,199.85605
348.07904,205.67914
350.512,212.05528
353.41263,218.48769
356.27472,225.47888
359.09073,233.03116
362.35135,240.64618
365.54675,248.82329
368.66608,257.55978
371.69824,266.85016
375.13336,276.1854
378.46603,286.0531
381.69525,296.4392
384.82477,307.32965
387.86255,318.7122
390.81943,330.57748
393.70743,342.9196
396.5383,354.7355
399.32205,367.02472
402.06726,379.78793
404.28113,392.52664
406.46933,405.74258
408.63647,419.4376
410.7864,433.6137
412.92218,447.27274
414.5462,460.9164
416.16028,475.04614
417.766,489.66327
419.36462,503.769
420.95724,518.36444
423.04465,532.9505
425.12756,547.028
427.70654,561.09784
430.28207,575.6605
432.85452,590.21674
435.42422,605.26697
437.99155,620.3117
440.55664,635.35144
443.11984,650.88654
445.68124,666.9173
448.2411,682.4441
450.79947,698.46716
453.3566,714.9868
455.9125,732.0033
458.46735,749.5168
461.0212,767.52747
463.5742,786.0356
