step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,77.87454,249.03738,0.3106659,-1.3333834,0.0,0,-0.2,-0.2
1,78.19774,247.70688,0.8231912,-1.3305097,0.0,0,-0.2,-0.4
2,79.03344,246.37932,1.3357005,-1.3275604,0.0,1,-0.2,-0.6000000000000001
3,80.38168,245.0548,0.84824574,-1.3245162,0.0,0,-0.2,-0.8
4,81.24256,243.73344,1.3608791,-1.3213555,0.0,0,-0.2,-1.0
5,82.61611,242.41534,1.8735482,-1.3180969,0.0,3,-0.2,-1.2
6,84.50242,241.10063,1.8863058,-1.8147174,0.0,0,-0.2,-1.4
7,86.40162,239.28944,2.3992057,-1.8111917,0.0,0,-0.2,-1.5999999999999999
8,88.81385,237.48195,2.9122252,-1.8074911,0.0,0,-0.2,-1.7999999999999998
9,91.739265,235.67836,3.4254186,-1.8035854,0.0,0,-0.2,-1.9999999999999998
10,95.17811,233.87892,3.938841,-1.7994399,0.0,0,-0.2,-2.1999999999999997
11,99.13066,232.08391,4.4525523,-1.7950137,0.0,0,-0.2,-2.4
12,103.597275,230.29366,4.9666147,-1.790259,0.0,0,-0.2,-2.6
13,108.57837,228.50853,5.4810963,-1.7851192,0.0,0,-0.2,-2.8000000000000003
14,114.07444,226.729,5.9960713,-1.7795265,0.0,0,-0.2,-3.0000000000000004
15,120.08606,224.95561,6.5116196,-1.773399,0.0,0,-0.2,-3.2000000000000006
16,126.61389,223.18896,7.0278296,-1.7666377,0.0,3,-0.2,-3.400000000000001
17,133.65869,221.42984,7.044798,-2.2591205,0.0,4,0,-3.400000000000001
18,140.72131,219.17915,7.06263,-2.2506976,0.0,0,-0.2,-3.600000000000001
19,147.80261,216.93791,7.581287,-2.2412307,0.0,0,-0.2,-3.800000000000001
20,155.40338,214.70732,8.100775,-2.2305954,0.0,4,0,-3.800000000000001
21,163.52455,212.48875,8.121172,-2.2185636,0.0,0,-0.2,-4.000000000000001
22,171.6671,210.2839,8.642549,-2.2048566,0.0,3,-0.2,-4.200000000000001
23,180.33195,208.09465,8.664859,-2.6892598,0.0,3,-0.2,-4.400000000000001
24,189.02007,205.42323,8.688108,-3.1714036,0.0,0,-0.2,-4.600000000000001
25,197.73207,202.2722,9.212001,-3.1510425,0.0,1,-0.16574003876552773,-4.7657400387655295
26,206.96819,199.1442,8.736116,-3.1279979,0.03425996,0,-0.10380943726231678,-4.869549476027847
27,215.72833,196.04227,9.260153,-3.10194,0.096190564,2,-0.0387011114131966,-4.908250587441043
28,225.01196,192.96927,9.283621,-2.5729892,0.16129889,0,0.025218469896767293,-4.883032117544276
29,234.31801,190.42828,9.806046,-2.5409837,0.22521847,1,0.09218661472817552,-4.7908455028161
30,244.14508,187.92238,9.327072,-2.5059068,0.29218662,3,0.15597602150171014,-4.634869481314389
31,253.49113,185.45457,9.346056,-2.967813,0.35597602,0,0.22097512826390314,-4.413894353050487
32,262.8536,182.52722,9.862485,-2.9273517,0.42097512,0,0.28885738838213254,-4.125036964668354
33,272.72937,179.64178,10.375741,-2.8854294,0.4888574,4,0.5594343219698529,-3.565602642698501
34,283.11478,176.7991,10.385426,-2.8426888,0.5594343,1,0.4294441619973411,-3.1361584807011598
35,293.50607,173.99918,9.891286,-2.7999272,0.6294442,0,0.49567316050884885,-2.640485320192311
36,303.3995,171.24112,10.393444,-2.7580547,0.69567317,0,0.5631438826663675,-2.077341437525943
37,313.7919,168.52327,10.892382,-2.717839,0.7631439,0,0.6293424118954944,-1.4479990256304487
38,324.6803,165.84341,11.388398,-2.679857,0.8293424,0,0.685566687771435,-0.7624323378590137
39,336.0622,163.19884,11.881907,-2.6445794,0.8855667,0,10,9.237567662140986
