step,action
0,2
1,1
2,0
3,1
4,4
5,0
6,0
7,2
8,0
9,2
10,1
11,0
12,3
13,1
14,3
15,0
16,3
17,1
18,1
19,1
20,3
21,2
22,0
23,0
24,2
25,2
26,0
27,4
28,1
29,4
30,0
31,3
32,1
33,0
34,1
35,2
36,4
37,1
38,1
39,4
40,3
41,2
42,4
43,4
44,1
45,2
46,2
47,1
48,1
49,4
50,3
51,4
52,2
53,4
54,2
55,2
56,2
57,1
58,4
59,4
60,1
61,0
62,1
63,1
64,1
65,3
66,2
67,1
68,2
69,3
