x,y
297.79218,487.23376
296.28217,487.19006
294.77252,486.62732
293.2634,486.04547
292.255,485.44434
291.7474,484.82388
291.24066,484.68393
290.73486,484.02448
289.73007,483.34537
288.72635,482.1465
288.22388,480.92767
287.72272,479.18857
286.723,477.4288
285.72482,475.14804
285.22842,472.8457
284.7339,470.0213
284.24142,466.67407
283.7512,463.80313
283.7634,460.90768
283.77817,457.98685
284.29562,455.03967
285.31586,452.0652
285.83884,449.06223
286.86465,446.0296
287.89322,442.4661
288.4246,438.87003
289.45877,435.23972
289.9958,431.57324
290.53574,427.86856
291.57864,424.12338
292.62448,420.83517
293.6731,417.50153
