step,action
0,2
1,1
2,2
3,1
4,4
5,3
6,4
7,3
8,3
9,0
10,4
11,2
12,1
13,1
14,0
15,2
16,4
17,2
18,2
19,4
20,4
21,1
22,2
23,3
24,4
25,2
26,2
27,4
28,3
29,1
30,0
31,1
32,2
33,2
34,3
35,2
36,2
37,2
38,2
39,3
40,0
41,4
42,3
43,0
44,2
45,4
46,0
47,3
48,3
49,3
50,1
51,0
52,2
53,0
54,4
55,4
56,1
57,1
58,3
59,2
60,0
61,2
62,1
63,2
64,2
65,2
66,2
67,2
68,4
69,2
70,2
71,1
72,2
73,1
74,1
75,2
76,1
77,1
78,2
79,4
80,0
81,4
82,1
83,2
84,2
85,3
86,0
87,2
88,1
89,1
90,0
91,1
92,3
