x,y
311.47272,185.71544
313.38495,185.97652
315.2913,185.7879
317.19092,186.1491
319.08307,187.06007
320.46674,188.02121
322.34113,189.03302
324.70526,190.09589
327.55783,191.21008
330.39743,191.87564
333.72266,192.59213
337.53214,193.35887
341.82428,194.17487
346.0975,195.5388
350.35,196.44957
355.08054,197.40561
360.28775,198.40503
365.97058,199.44556
371.6281,200.02469
377.75992,200.63968
383.36588,201.28769
389.44608,201.96623
396.0007,202.67279
403.03024,203.40477
410.0354,204.65962
417.51675,205.9351
425.4751,207.22899
