x,y
198.72629,250.76964
199.64227,249.04898
201.10526,247.35217
202.61516,245.18036
204.17163,243.53476
206.2746,241.91655
208.92421,240.32726
211.62093,238.76881
214.86508,237.24324
218.15729,235.75308
221.99797,234.301
226.38774,232.89024
231.32721,231.52481
236.31694,229.70947
241.85649,227.94913
246.94493,226.24937
252.58058,224.61526
258.76105,223.05238
265.48288,221.56668
272.24133,220.66417
279.53098,219.85083
287.34476,219.132
295.67392,218.5116
304.50842,217.99127
313.8375,217.56973
323.65073,217.24242
333.9392,217.00172
344.6963,216.83788
355.9179,216.73996
367.60254,216.69714
379.75064,216.69934
391.364,216.73781
