step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,123.3525,255.66034,0.3798766,-1.4836717,0.50604284,0,0.3116347999123618,0.3116347999123618
1,123.75189,254.18156,0.8993924,-1.4787731,0.5116348,0,0.32038422390847704,0.6320190238208389
2,124.67076,252.70786,1.4188708,-1.4737093,0.52038425,0,0.3323343897685504,0.9643534135893892
3,126.10918,251.23943,1.9384117,-1.4684386,0.5323344,0,0.34752156612249324,1.3118749797118825
4,128.06729,249.7765,2.458115,-1.4629135,0.5475216,0,0.36597661500348194,1.6778515947153645
5,130.54538,248.31943,2.9780836,-1.4570805,0.5659766,0,0.3877262274444259,2.0655778221597902
6,133.5438,246.86855,3.498424,-1.4508771,0.58772624,0,0.41279389143479855,2.478371713594589
7,137.06305,245.42432,4.01925,-1.4442296,0.61279386,0,0.4412006605113667,2.9195723741059556
8,141.10373,243.98727,4.5406833,-1.4370505,0.64120066,0,0.47296576940494356,3.392538143510899
9,145.6666,242.55804,5.062859,-1.4292333,0.67296576,0,0.5081071226263845,3.9006452661372837
10,150.75252,241.13739,5.5859246,-1.4206483,0.7081071,0,0.5466416527663511,4.447286918903635
11,156.36256,239.72626,6.1100464,-1.4111348,0.74664164,0,0.588585477064901,5.035872395968536
12,162.49797,238.32576,6.6354103,-1.4004917,0.7885855,0,0.6339535419715752,5.669825937940111
13,169.1602,236.9373,7.162225,-1.3884643,0.83395356,0,0.6827572418013033,6.352583179741414
14,176.35092,235.56258,7.690725,-1.3747278,0.88275725,0,10,16.352583179741416
