x,y
126.35896,177.84518
127.19159,176.69661
128.53627,175.55664
129.89299,173.9254
131.26167,172.80304
132.64229,172.18965
134.53488,171.58542
136.93947,170.99051
139.85617,170.40518
143.28511,169.82974
146.72641,169.76457
150.68028,169.71008
154.64696,169.16678
159.1266,168.63515
164.11942,168.11578
169.12558,167.60939
174.64528,167.11668
180.67871,166.63852
187.22603,166.1759
194.2874,165.72993
201.8629,165.30194
209.45255,164.89336
217.55626,164.50574
226.17375,164.14078
234.80457,163.80035
243.44803,162.98633
252.60307,162.2004
262.26834,161.44417
271.94214,160.71918
281.62244,160.0266
291.8071,159.36722
