step,action
0,1
1,3
2,3
3,1
4,0
5,1
6,4
7,1
8,1
9,1
10,1
11,3
12,1
13,0
14,4
15,1
16,1
17,4
18,3
19,0
20,2
21,0
22,1
23,2
24,3
25,4
26,2
27,1
28,1
29,2
30,1
31,1
32,0
33,3
34,2
35,2
36,1
37,2
38,3
39,0
40,2
41,2
42,2
43,2
44,3
45,2
