x,y
168.02068,173.22118
169.09863,172.13812
170.69084,171.069
172.79724,170.014
175.41774,168.97343
178.5523,167.94766
181.70091,166.93715
184.36351,165.94237
187.04002,164.46371
190.23026,163.00153
193.93402,161.55624
198.15114,160.12837
202.3814,159.21854
207.12459,158.32738
212.38054,157.45567
218.14897,156.60428
224.42955,155.77415
231.2218,154.96632
238.52516,154.1819
245.83887,152.92203
253.66197,151.68765
261.99332,150.47968
270.33157,149.79886
279.17532,149.14598
288.52304,148.52162
297.87292,147.9261
307.7232,147.35942
318.07208,146.82129
