step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,264.64194,408.94427,-1.8314658,-0.6136313,0.0,0,-0.2,-0.2
1,262.82617,408.28226,-1.3157607,-0.6620213,0.0,0,-0.2,-0.4
2,261.52695,407.57208,-0.79922634,-0.7101838,0.0,0,-0.2,-0.6000000000000001
3,260.74493,406.81375,-0.2820057,-0.7583333,0.0,0,-0.2,-0.8
4,260.4807,406.00705,0.23577254,-0.8067082,0.0,0,-0.2,-1.0
5,260.7347,405.15146,0.7539878,-0.8555691,0.0,0,-0.2,-1.2
6,261.50723,404.24628,1.2725202,-0.9051983,0.0,0,-0.2,-1.4
7,262.79846,403.29037,1.7912415,-0.9558995,0.0,0,-0.2,-1.5999999999999999
8,264.60846,402.28238,2.3100057,-1.0079985,0.0,0,-0.1912825383723405,-1.7912825383723403
9,266.9371,401.22052,2.8286366,-1.0618421,0.0087174615,0,-0.1713882934320871,-1.9626708318044275
10,269.78403,400.10275,3.3469133,-1.1177952,0.028611707,0,-0.1480441626252768,-2.110714994429704
11,273.1486,398.9265,3.8645532,-1.176235,0.051955838,0,-0.1212538213646201,-2.2319688157943243
12,277.02975,397.68896,4.381192,-1.2375364,0.07874618,0,-0.09102461561878655,-2.322993431413111
13,281.42612,396.3869,4.896362,-1.3020507,0.10897538,0,-0.057368665596368384,-2.3803620970094794
14,286.3356,395.01685,5.4094687,-1.3700676,0.14263134,0,-0.020304227705060185,-2.4006663247145394
15,291.75537,393.5751,5.919779,-1.4417591,0.17969577,0,0.020142725925916982,-2.3805235987886224
16,297.6818,392.05798,6.426417,-1.5171027,0.22014272,0,0.0639368247648901,-2.3165867740237323
17,304.1102,390.4622,6.928398,-1.5957835,0.26393682,0,0.11103171023268904,-2.205555063791043
18,311.03488,388.78513,7.424704,-1.6770902,0.3110317,0,0.1613687554634507,-2.044186308327592
19,318.4493,387.02527,7.91442,-1.7598345,0.36136875,0,0.21487611222921393,-1.8293101960983782
20,326.34625,385.18295,8.39693,-1.8423383,0.4148761,0,0.2714674106489892,-1.557842785449389
21,334.71838,383.2604,8.872124,-1.9225403,0.4714674,0,0.3310378048201063,-1.2268049806292827
22,343.55893,381.26215,9.340558,-1.9982399,0.5310378,0,0.39345150283408986,-0.8333534777951928
23,352.8624,379.19473,9.803466,-2.067438,0.5934515,0,0.45850607506406144,-0.3748474027311313
24,362.625,377.06604,10.262595,-2.1286674,0.6585061,0,0.525830568819903,0.15098316608877166
25,372.8449,374.88486,10.719911,-2.1811943,0.72583055,0,0.5945578244669059,0.7455409905556776
26,383.52216,372.65982,11.177271,-2.2250288,0.7945578,0,0.6619749661565042,1.4075159567121818
27,394.65836,370.39905,11.636183,-2.2607732,0.86197495,0,10,11.407515956712182
