x,y
322.26416,434.35983
320.50882,434.6011
318.24808,434.8068
315.48248,434.9767
313.2128,435.11075
310.43958,435.2087
308.16354,435.2705
306.38535,435.29602
304.6054,434.7852
302.82422,433.7377
301.04227,432.1529
299.25998,431.0299
297.47794,430.368
295.19666,429.6669
292.91684,428.42615
291.13922,427.14514
289.3645,426.32312
287.59323,424.95972
285.32614,423.55423
283.06415,422.6059
280.80814,421.6144
278.05896,420.57944
274.81775,419.50073
271.08575,418.37827
266.86444,417.21213
262.65536,416.5027
257.95987,415.7508
253.27943,414.95755
248.11531,414.1241
242.96875,412.75204
237.84106,411.34268
232.23338,409.89746
226.64673,407.91815
220.5821,405.90643
