x,y
177.4655,479.24017
176.31844,478.43268
175.67943,477.61356
175.54858,476.78278
175.92593,475.94034
176.8116,475.08612
178.20564,474.22
180.10815,473.34177
182.5192,472.4512
185.43889,471.54794
188.86728,470.63165
192.80446,469.70187
197.25047,468.7581
202.2054,467.79968
207.66922,466.82602
213.64194,465.83627
220.12347,464.8296
227.11368,463.80502
234.61232,462.76147
242.61906,461.69778
251.13338,460.61276
260.1546,459.50504
269.6818,458.37338
279.7138,457.21652
290.24924,456.03333
301.28635,454.82285
312.82324,453.58456
324.8578,452.31824
337.38785,451.0243
350.41125,449.70355
