step,action
0,0
1,1
2,0
3,2
4,4
5,0
6,2
7,2
8,1
9,0
10,2
11,2
12,4
13,2
14,0
15,2
16,2
17,4
18,1
19,4
20,3
21,1
22,3
23,0
24,2
25,2
26,0
27,1
28,4
29,2
30,0
31,0
32,1
33,3
34,0
35,1
36,4
37,4
38,2
39,1
40,1
41,4
42,1
43,0
44,1
45,4
46,0
47,4
48,4
49,4
50,0
51,0
52,1
53,2
54,4
55,0
56,2
57,4
58,1
59,4
60,0
61,4
62,2
63,4
64,3
65,2
