x,y
180.72302,461.43576
179.56308,460.55072
178.91309,459.65244
178.77313,458.7409
179.14334,457.8161
179.52382,457.37784
180.41461,456.92612
181.81581,456.46075
183.72748,455.98154
186.14967,455.4882
189.08247,454.98032
192.02599,453.95752
194.98033,452.91928
198.44566,451.86505
202.4221,450.7942
206.40977,449.70593
210.90881,448.59955
215.91928,447.4741
220.94121,445.82852
226.4747,444.16162
232.51978,442.47202
239.07635,440.75815
245.6442,439.01825
252.72293,437.25043
259.812,435.45267
267.41058,433.62286
275.51752,431.7588
284.13123,429.85815
292.74966,427.41882
301.87045,424.9386
311.4906,422.4156
321.1066,420.34866
