step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,83.29561,220.60571,0.47225294,-1.2758901,0.0,0,-0.2,-0.2
1,83.779625,219.33414,0.9840186,-1.2715795,0.0,0,-0.2,-0.4
2,84.77538,218.06694,1.4957601,-1.2671992,0.0,0,-0.2,-0.6000000000000001
3,86.282906,216.80421,2.0075214,-1.2627218,0.0,0,-0.2,-0.8
4,88.30225,215.5461,2.5193467,-1.2581184,0.0,3,-0.2,-1.0
5,90.833534,214.29274,2.53128,-1.7533578,0.0,0,-0.2,-1.2
6,93.3769,212.54433,3.0433667,-1.7484051,0.0,2,-0.2,-1.4
7,96.43247,210.80109,3.055576,-1.2432374,0.0,0,-0.2,-1.5999999999999999
8,99.50043,209.56328,3.567952,-1.2378145,0.0,0,-0.2,-1.7999999999999998
9,103.080956,208.33113,4.080528,-1.2321422,0.0,4,0,-1.7999999999999998
10,107.17431,207.10497,4.0933523,-1.2261721,0.0,0,-0.2,-1.9999999999999998
11,111.280785,205.88512,4.6064777,-1.2198489,0.0,0,-0.2,-2.1999999999999997
12,115.900696,204.67197,5.119908,-1.2131511,0.0,0,-0.2,-2.4
13,121.03439,203.46596,5.633698,-1.2060107,0.0,0,-0.2,-2.6
14,126.6823,202.26761,6.147905,-1.1983474,0.0,0,-0.2,-2.8000000000000003
15,132.84488,201.07755,6.662589,-1.190067,0.0,0,-0.2,-3.0000000000000004
16,139.5227,199.89648,7.177814,-1.181057,0.0,1,-0.2,-3.2000000000000006
17,146.71634,198.7253,6.693644,-1.1711826,0.0,4,0,-3.2000000000000006
18,153.42648,197.56502,6.710142,-1.160282,0.0,0,-0.2,-3.400000000000001
19,160.15373,196.41669,7.2272506,-1.1483256,0.0,0,-0.2,-3.600000000000001
20,167.3987,195.28148,7.7449594,-1.1352091,0.0,0,-0.19251951169278875,-3.79251951169279
21,175.162,194.16077,8.263306,-1.12072,0.007480488,0,-0.13707469162203628,-3.929594203314826
22,183.4443,193.05615,8.782311,-1.1046069,0.06292531,0,-0.07820274627603868,-4.0077969495908645
23,192.24628,191.96959,9.301966,-1.0865737,0.121797256,0,-0.015902454382472564,-4.023699403973337
24,201.56848,190.9033,9.82221,-1.0662766,0.18409754,0,0.049825040357015016,-3.9738743636163223
25,211.4114,189.85999,10.342918,-1.0433251,0.24982505,0,0.11897472789390812,-3.8548996357224143
26,221.77527,188.84268,10.863856,-1.0172937,0.31897473,0,0.19153525609928795,-3.6633643796231263
27,232.65991,187.85493,11.384647,-0.9877501,0.39153525,0,0.26748462733768424,-3.3958797522854423
28,244.06464,186.90062,11.904727,-0.9543103,0.46748462,0,0.34678197149869455,-3.049097780786748
29,255.98795,185.9839,12.423312,-0.9167317,0.54678196,0,0.4293492112492934,-2.6197485695374545
30,268.42734,185.10886,12.939404,-0.87504596,0.62934923,2,0.5150200926630613,-2.104728476874393
31,281.3792,184.27913,12.95186,-0.32971397,0.7150201,0,0.6005762308915739,-1.5041522459828192
32,294.3388,183.99739,13.4595785,-0.28174856,0.8005762,0,0.6881506965107123,-0.8160015494721069
33,307.80078,183.76506,13.96199,-0.23232667,0.8881507,0,10,9.183998450527893
