step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,122.22494,264.9285,0.30435723,-1.5049725,0.0,0,-0.2,-0.2
1,122.54924,263.42746,0.8243002,-1.5010381,0.0,0,-0.2,-0.4
2,123.393456,261.93054,1.3442137,-1.4969339,0.0,0,-0.2,-0.6000000000000001
3,124.75766,260.4379,1.8642033,-1.492625,0.0,0,-0.2,-0.8
4,126.64203,258.94983,2.384375,-1.4880711,0.0,0,-0.2,-1.0
5,129.04688,257.4666,2.9048383,-1.4832255,0.0,0,-0.2,-1.2
6,131.97258,255.98857,3.4257085,-1.478033,0.0,0,-0.2,-1.4
7,135.4197,254.51614,3.9471085,-1.4724276,0.0,0,-0.2,-1.5999999999999999
8,139.38885,253.04982,4.4691734,-1.4663297,0.0,0,-0.2,-1.7999999999999998
9,143.88092,251.59018,4.9920526,-1.4596417,0.0,0,-0.2,-1.9999999999999998
10,148.89682,250.13794,5.5159135,-1.4522429,0.0,0,-0.2,-2.1999999999999997
11,154.43777,248.69395,6.040947,-1.443982,0.0,0,-0.2,-2.4
12,160.50514,247.2593,6.5673723,-1.434668,0.0,0,-0.2,-2.6
13,167.10059,245.83524,7.095443,-1.424055,0.0,0,-0.2,-2.8000000000000003
14,174.22604,244.4234,7.625452,-1.4118245,0.0,0,-0.2,-3.0000000000000004
15,181.88377,243.02585,8.15774,-1.3975574,0.0,0,-0.2,-3.2000000000000006
16,190.07648,241.64516,8.692695,-1.3806964,0.0,0,-0.2,-3.400000000000001
17,198.80724,240.28467,9.230756,-1.3604909,0.0,0,-0.2,-3.600000000000001
18,208.07962,238.94875,9.77239,-1.3359216,0.0,0,-0.2,-3.800000000000001
19,217.89767,237.64314,10.318049,-1.305596,0.0,0,-0.2,-4.000000000000001
20,228.26573,236.37552,10.868054,-1.2676173,0.0,0,-0.2,-4.200000000000001
21,239.1881,235.15608,11.422365,-1.2194469,0.0,0,-0.2,-4.400000000000001
22,250.66823,233.99823,11.980137,-1.1578442,0.0,0,-0.14287796339029707,-4.542877963390298
23,262.7072,232.91913,12.538986,-1.079109,0.057122037,0,-0.05867348991840576,-4.601551453308704
24,275.30127,231.93904,13.094041,-0.9800795,0.14132652,0,0.02905860875462357,-4.5724928445540804
25,288.43872,231.07864,13.637471,-0.86040074,0.22905861,4,0.3201556470110737,-4.252337197543007
26,302.09882,230.35303,13.660079,-0.72562265,0.32015565,4,0.41109324644882184,-3.8412439510941847
27,315.75473,229.7648,13.655939,-0.58821577,0.41109324,4,0.5016715892487162,-3.3395723618454687
28,329.38248,229.30229,13.627744,-0.4625218,0.5016716,4,0.5917140057920172,-2.7478583560534515
29,342.96652,228.94492,13.5840435,-0.3573748,0.591714,4,0.6810158274892513,-2.0668425285642003
30,356.5005,228.67036,13.533956,-0.27454185,0.68101585,4,0.7691544887900159,-1.2976880397741843
31,369.9844,228.45901,13.483907,-0.2113572,0.7691545,4,0.8546989252911557,-0.4429891144830287
32,383.4217,228.29529,13.437308,-0.1637226,0.8546989,4,10,9.557010885516972
