x,y
151.49756,320.48853
151.30684,318.8107
151.6456,317.12915
152.51408,315.44418
153.91277,313.75604
155.8423,312.065
158.30362,310.3713
161.29791,308.67517
164.82669,306.9769
168.89186,305.27676
173.49577,303.57504
178.64133,301.87216
184.33218,300.16858
190.57292,298.4649
196.86938,297.26205
203.72855,296.06082
211.15953,294.86255
219.17465,293.66916
227.791,292.48367
237.03331,291.3113
246.93927,290.1615
257.57056,289.0535
269.03842,288.03235
281.5713,287.22955
295.69547,287.18298
310.482,290.5975
323.2628,296.25967
335.3566,302.1127
347.41937,307.934
359.69733,313.70764
372.3019,319.44147
385.2915,325.14438
398.70016,330.82343
412.5492,336.48386
426.8529,342.12958
