x,y
294.76428,486.71082
293.2533,486.64243
291.243,486.5549
288.7336,486.44827
285.7254,486.32254
282.21863,486.17776
278.21365,486.01398
273.7109,485.8313
268.71085,485.62988
263.21387,485.40985
257.22055,485.17154
250.73138,484.9152
243.74692,484.64124
236.26765,484.35016
228.29414,484.04248
219.82683,483.71887
210.86617,483.38007
202.41252,483.0268
194.46617,482.65982
187.02733,482.27988
180.09613,481.8876
173.67267,481.48358
167.757,481.06836
162.34917,480.64243
157.44919,480.20618
153.05704,479.76
149.17273,479.3043
145.79625,478.83923
142.92758,478.36514
140.56671,477.88217
138.71367,477.39047
137.36842,476.8902
136.531,476.3814
136.20143,475.86417
136.37975,475.33847
137.06596,474.80426
138.26015,474.26154
139.96237,473.71014
142.1727,473.14993
144.89122,472.58078
148.11803,472.00238
151.85323,471.41446
156.09692,470.81674
160.84924,470.20877
166.11029,469.5901
171.88022,468.9602
178.1591,468.3185
184.94705,467.66428
192.24413,466.99673
200.05037,466.315
208.36575,465.61807
217.19014,464.90485
226.52333,464.17407
236.36496,463.4245
246.71445,462.6547
257.571,461.86325
268.93365,461.04874
280.801,460.20987
293.17136,459.34555
306.04288,458.45502
319.41336,457.53796
333.2806,456.5946
347.64246,455.62576
362.4969,454.63284
