x,y
160.60756,259.47803
161.12779,257.84274
162.17836,256.2166
163.75934,254.60019
165.87102,252.99399
168.51389,251.39871
171.6886,249.8152
175.39607,248.2445
179.6374,246.68788
184.41394,245.14684
189.72731,243.62329
195.57944,242.11954
201.9725,240.6385
208.40906,239.18378
214.8916,237.7596
221.4226,236.37086
228.50435,235.02321
235.639,233.72365
242.82814,232.4802
250.07239,231.3018
257.37103,230.19827
264.72168,229.1799
272.11987,228.25694
279.55884,227.43901
287.0297,226.73412
294.52155,226.14793
302.0224,225.68312
309.51996,225.33902
317.00262,225.11179
324.46024,224.99493
331.8846,224.98001
339.26968,225.05754
346.61148,225.21765
353.90784,225.45071
361.15796,225.74767
368.3622,226.1003
375.52176,226.50128
382.63824,226.94417
389.71362,227.42339
396.75006,227.93414
