step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,260.81958,426.0499,-1.7139086,-0.5471652,0.0,0,-0.2,-0.2
1,259.11703,425.46613,-1.2025385,-0.5837447,0.0,0,-0.2,-0.4
2,257.92636,424.84595,-0.6906636,-0.6201877,0.0,0,-0.2,-0.6000000000000001
3,257.248,424.18933,-0.17838316,-0.65662766,0.0,0,-0.2,-0.8
4,257.0822,423.49612,0.33421046,-0.69321054,0.0,0,-0.2,-1.0
5,257.42923,422.76602,0.847028,-0.7300931,0.0,0,-0.2,-1.2
6,258.2892,421.99857,1.3599793,-0.7674421,0.0,0,-0.2,-1.4
7,259.66217,421.19315,1.8729682,-0.80543286,0.0,0,-0.2,-1.5999999999999999
8,261.54807,420.3489,2.3858874,-0.84424835,0.0,0,-0.19234121462332293,-1.7923412146233229
9,263.9467,419.4648,2.898613,-0.8840773,0.007658785,0,-0.17223251737639073,-1.9645737319997136
10,266.85767,418.5397,3.4109964,-0.925111,0.027767483,0,-0.14871706139540025,-2.1132907933951137
11,270.28052,417.57217,3.9228587,-0.96753836,0.05128294,0,-0.12179689026843205,-2.235087683663546
12,274.2145,416.56064,4.433981,-1.0115378,0.07820311,0,-0.09147601239041497,-2.326563696053961
13,278.6586,415.50336,4.9440966,-1.0572652,0.10852399,0,-0.05776080316312199,-2.3843244992170827
14,283.61148,414.39853,5.452886,-1.1048366,0.1422392,0,-0.020660467697141638,-2.4049849669142245
15,289.07147,413.24423,5.959973,-1.1543051,0.17933953,0,0.019812467681608992,-2.3851724992326155
16,295.0364,412.0386,6.4649262,-1.2056307,0.21981247,0,0.06364169138539327,-2.321530807847222
17,301.50366,410.77994,6.9672747,-1.2586448,0.2636417,0,0.11080675235296705,-2.210724055494255
18,308.4702,409.46695,7.466537,-1.3130151,0.31080675,0,0.16128291160525782,-2.049441143888997
19,315.93246,408.09872,7.9622655,-1.3682165,0.3612829,0,0.2150412682411666,-1.8343998756478304
20,323.8866,406.6752,8.454114,-1.4235214,0.41504127,0,0.27204911291841577,-1.5623507627294146
21,332.3285,405.19717,8.941911,-1.4780227,0.47204912,0,0.3322701785704593,-1.2300805841589553
22,341.2542,403.66647,9.425722,-1.5306981,0.5322702,0,0.395663830587682,-0.8344167535712732
23,350.66013,402.08597,9.905899,-1.580513,0.59566385,0,0.4621806708076594,-0.3722360827636138
24,360.54318,400.4594,10.383056,-1.6265447,0.66218066,0,0.5317469159864192,0.1595108332228054
25,370.90118,398.79132,10.858014,-1.6680958,0.7317469,0,0.6042069480756858,0.7637177812984912
26,381.73288,397.08655,11.3316965,-1.7047663,0.80420697,0,0.6790362744882492,1.4427540557867404
27,393.0379,395.3501,11.805008,-1.7364677,0.87903625,0,10,11.44275405578674
