x,y
251.44633,97.23824
252.84323,96.92521
254.24359,96.62714
255.64734,96.34405
257.05435,96.075966
258.4645,95.82293
259.87775,95.58495
261.29395,95.362076
262.713,95.15431
264.13483,94.96169
265.5593,94.784256
266.98633,94.62202
268.4158,94.475006
269.8476,94.34325
271.28168,94.22678
272.71786,94.125626
274.15607,94.03981
275.59622,93.96936
277.0382,93.914314
278.4819,93.874695
279.92722,93.85053
281.37405,93.84185
282.82227,93.84868
284.2718,93.871056
285.72247,93.909004
287.17426,93.962555
288.627,94.03173
290.08066,94.11658
291.53503,94.21711
292.99005,94.33336
294.44562,94.46536
295.9016,94.61315
297.3579,94.77675
298.81442,94.95619
300.271,95.151505
301.7276,95.36273
303.18402,95.58989
304.64023,95.833015
306.09607,96.09214
307.55142,96.367294
309.00616,96.65851
310.4602,96.96582
311.91342,97.28926
313.3657,97.62886
314.8169,97.98465
316.26688,98.35666
317.71558,98.74493
319.16284,99.14948
320.60855,99.57036
322.05255,100.00759
323.49478,100.46121
