step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,409.49628,339.37973,-0.6651716,1.7971677,0.16397063,3,-0.045823932269309975,-0.045823932269309975
1,408.78473,341.16022,-0.7115554,1.280486,0.15417607,3,-0.052313462314882264,-0.09813739458419224
2,408.02704,342.42325,-0.7576987,0.7630271,0.14768654,3,-0.05547262911965428,-0.15361002370384652
3,407.2232,343.16815,-0.80382055,0.24491459,0.14452738,3,-0.05528005208394554,-0.20889007578779206
4,406.37305,343.3944,-0.85016185,-0.27374247,0.14471994,3,-0.05171751378620831,-0.2606075895740004
5,405.47604,343.10156,-0.8969849,-0.7928437,0.14828248,3,-0.04476938881531439,-0.30537697838931477
6,404.5315,342.28928,-0.944573,-1.3122901,0.15523061,3,-0.03442224435408364,-0.3397992227433984
7,403.53824,340.9573,-0.9932323,-1.8319757,0.16557775,3,-0.02066459085054423,-0.36046381359394264
8,402.49496,339.10553,-1.0432928,-2.3517785,0.17933542,3,-0.0034867743647137295,-0.36395058795865637
9,401.39984,336.73398,-1.0951092,-2.8715482,0.19651322,3,0.01711898611041579,-0.3468316018482406
10,400.2508,333.84286,-1.14906,-3.391093,0.217119,3,0.04115840234267337,-0.3056731995055672
11,399.04526,330.4327,-1.2055438,-3.9101608,0.2411584,3,0.06863473823252403,-0.23703846127304318
12,397.78027,326.5043,-1.2649685,-4.4284196,0.26863474,3,0.0995482194530864,-0.13749024181995678
13,396.45255,322.05887,-1.3277332,-4.9454327,0.2995482,3,0.1338952033756406,-0.00359503844431619
14,395.05835,317.09824,-1.3941939,-5.4606323,0.3338952,3,0.17166709788105977,0.16807205943674358
15,393.59375,311.62494,-1.4646115,-5.9732985,0.3716671,3,0.21284906059549252,0.3809211200322361
16,392.05466,305.6424,-1.539074,-6.4825473,0.41284907,3,0.25741859060625666,0.6383397106384927
17,390.4373,299.15503,-1.6173935,-6.9873476,0.4574186,3,0.3053442414298703,0.9436839520683631
18,388.73828,292.16846,-1.6989864,-7.486585,0.5053442,3,0.3565847937712105,1.3002687458395736
19,386.95554,284.68927,-1.7827641,-7.979192,0.5565848,3,0.41108919342254197,1.7113579392621157
20,385.08844,276.7249,-1.8670821,-8.464345,0.61108917,3,0.4687970694595906,2.180155008721706
21,383.13864,268.2832,-1.949811,-8.941715,0.6687971,3,0.5296379341108823,2.709792942832588
22,381.11008,259.37152,-2.0285673,-9.411671,0.7296379,3,0.5935212719330938,3.303314214765682
23,379.00897,249.99619,-2.1010807,-9.875348,0.7935213,3,0.6602801275565509,3.963594342322233
24,376.84338,240.16167,-2.1655874,-10.334523,0.86028016,3,10,13.963594342322233
