x,y
299.47906,170.75279
301.2974,170.79979
302.61533,170.88676
303.43246,171.01375
303.74854,171.1808
303.56342,171.38803
302.8772,171.63556
301.69006,171.92355
300.00238,172.25224
297.8147,172.62183
295.12775,173.03252
291.94235,173.48453
288.2596,173.97797
284.08075,174.51291
279.4071,175.08923
274.24026,175.70663
268.58182,176.36461
262.43347,177.06232
255.79692,177.79868
248.67383,178.57219
241.06567,179.38107
232.97379,180.22324
224.3992,181.09631
215.34265,181.99776
205.80455,182.92491
195.78497,183.8751
185.2837,184.84569
174.30028,185.83418
162.83397,186.83823
