x,y
382.6819,126.48549
384.01715,127.14897
384.84448,127.828705
385.16385,128.52469
384.9751,129.23697
384.77817,129.46568
385.07303,129.71088
384.85968,129.97255
384.6381,129.75075
383.90826,129.54549
383.6703,129.35683
382.92416,129.18474
381.66995,129.02931
379.9077,128.89067
377.63757,128.76897
374.85965,128.66447
371.57407,128.57747
367.78104,128.50832
363.98077,128.95741
360.67352,129.42525
356.85944,129.91228
352.5388,130.41899
347.71185,130.94592
342.87906,131.99368
337.54074,133.06294
331.69745,134.15445
325.34976,135.26895
318.9984,136.4072
312.14423,137.56989
304.78818,138.75766
297.43137,140.47107
289.57495,142.2107
281.2203,143.97696
272.8689,145.77005
264.02222,147.58995
255.18176,148.93634
246.84897,150.3085
239.02502,151.70558
