x,y
245.48138,487.00003
244.06638,486.5626
242.6564,486.10828
241.25162,485.63715
239.85214,485.14923
238.4581,484.64456
237.06964,484.1232
235.68687,483.58514
234.30995,483.03043
232.93898,482.4591
231.57411,481.87122
230.21545,481.26678
228.86316,480.6458
227.51736,480.0084
226.17818,479.35452
224.84573,478.68427
223.52019,477.99762
222.20166,477.29465
220.89029,476.57535
219.58621,475.83978
218.28955,475.088
217.00046,474.32
215.71906,473.53586
214.44548,472.73557
213.17989,471.91916
211.92241,471.08673
210.67317,470.23825
209.43233,469.37378
208.20003,468.49338
206.97638,467.59705
205.76157,466.6848
204.5557,465.75674
203.35893,464.81287
202.17142,463.8532
200.9933,462.87784
199.82474,461.88675
198.66585,460.88
197.5168,459.85767
196.37775,458.8197
195.24884,457.7662
194.13022,456.69724
193.02205,455.61276
191.92448,454.51288
190.83768,453.3976
189.76178,452.267
188.69696,451.12112
187.64339,449.95996
186.6012,448.78357
185.57059,447.59204
184.55168,446.38538
183.54468,445.16364
182.54974,443.92685
181.56702,442.6751
180.5967,441.40842
179.63895,440.12683
178.69395,438.8304
177.76187,437.5192
176.84288,436.19327
175.93718,434.85263
175.04492,433.49738
174.16632,432.12756
173.30153,430.74323
172.45076,429.34442
171.6142,427.9312
170.79202,426.50366
169.98442,425.06183
169.19162,423.6058
168.41379,422.1356
167.65112,420.6513
166.90385,419.153
166.17215,417.64075
165.45625,416.11462
164.75635,414.57468
164.07265,413.02103
163.40536,411.4537
162.75473,409.8728
162.12094,408.2784
161.50424,406.6706
160.90485,405.04947
160.32297,403.41507
159.75887,401.76755
159.21274,400.10696
158.68484,398.43344
158.17543,396.74704
157.68471,395.04788
157.21294,393.33606
156.76036,391.6117
156.32724,389.87488
155.91382,388.12576
155.52036,385.8644
155.1472,383.591
154.79472,381.30566
154.46327,379.00854
154.15321,376.69983
153.8649,374.37967
153.59871,372.04825
153.35501,369.70575
153.13419,367.3524
152.93658,364.98837
152.76262,362.61392
152.61263,360.22928
152.48701,357.83466
152.38615,355.43033
152.31042,353.01657
152.26021,350.59366
152.23587,348.16187
152.23782,345.72153
152.26642,343.27295
152.32204,340.81644
152.40508,338.35236
