x,y
538.6628,317.56186
538.54895,318.89316
537.92346,320.2235
536.7863,321.5529
535.1374,322.88116
532.9766,324.2083
530.3037,325.53418
527.11847,326.8587
523.42053,328.1817
519.2096,329.50308
514.48505,330.82263
509.2465,332.14014
503.4932,333.4554
497.22443,334.76813
490.43927,336.07797
483.13663,337.3845
475.3153,338.6872
466.97375,339.9854
458.11017,341.27838
448.7224,342.56503
438.80783,343.84402
428.36322,345.1135
417.38458,346.37103
405.867,347.6132
393.80423,348.835
381.18854,350.02927
368.01035,351.18506
355.25858,352.28543
341.92303,353.30652
327.99777,354.21356
313.49023,354.96133
298.43304,355.50668
282.88196,355.8357
266.88824,355.9776
250.47484,355.9837
233.6406,355.90033
216.37415,355.75983
198.66267,355.58267
180.49501,355.3815
161.86224,355.16415
142.7575,354.93564
