x,y
310.9963,183.2135
312.89026,183.45805
314.27887,183.75087
315.16153,184.09198
315.53787,184.48152
315.40765,184.91974
314.77087,185.40704
313.62772,185.94392
311.97855,186.53102
309.82397,187.16911
307.16492,187.85904
304.00247,188.60173
300.3381,189.39809
296.17358,190.249
291.511,191.15523
286.35272,192.11728
280.70154,193.13533
274.56046,194.20908
267.93253,195.33763
260.8209,196.51944
253.22859,197.75224
245.15825,199.03305
236.61203,200.35828
227.59149,201.72389
218.09753,203.12555
208.13034,204.5589
