x,y
438.77304,272.076
439.07135,273.78806
438.8369,275.5063
438.0694,277.23035
436.76825,278.95996
434.93265,280.6949
433.0615,282.43488
430.65363,284.17972
427.70746,285.9292
424.72113,287.6831
421.1925,289.4412
417.119,291.2032
412.9972,293.4688
408.82336,296.23743
404.0933,299.008
398.80167,301.77914
392.94165,304.54907
386.50467,307.31525
379.47946,310.07394
371.85107,312.81958
363.59933,315.54318
355.69635,318.22983
347.10867,320.85602
337.79108,323.38043
328.68604,325.72702
318.74637,327.77347
308.47415,328.82724
297.4934,329.17172
286.57935,328.24054
275.95828,327.19272
265.1728,325.76538
254.67319,323.62656
243.90012,321.36963
233.30011,318.54678
223.33426,315.68665
212.9752,312.80463
202.20148,309.9101
191.49648,306.50858
180.84785,303.10367
169.7462,299.69754
158.6839,295.7915
