step,action
0,0
1,3
2,3
3,0
4,3
5,3
6,4
7,3
8,3
9,2
10,3
11,3
12,1
13,3
14,3
15,3
16,3
17,3
18,3
19,3
20,3
21,0
22,3
23,3
24,3
25,1
26,3
27,1
28,1
29,1
30,1
31,2
32,1
33,1
34,0
35,1
36,1
37,1
38,0
39,1
40,1
41,1
42,3
43,3
