x,y
168.51932,402.86478
167.55927,401.5848
166.11821,400.29022
165.19626,398.98135
164.29353,397.1584
163.4103,394.82144
162.54689,391.97073
161.70375,388.60648
160.38145,385.22885
159.08044,381.83823
157.80118,377.935
156.54416,374.01956
155.3099,369.59238
154.09898,365.15396
152.41194,360.70493
150.74911,355.74588
149.11093,351.27765
147.49763,346.30096
146.40948,341.31665
145.3468,336.82547
144.80981,332.3282
144.29881,327.82547
143.81409,323.31805
143.35583,318.3067
142.92424,312.79224
142.51942,306.7756
141.64143,300.75778
141.29007,294.73987
140.96515,288.7228
140.16643,282.7076
