x,y
201.2952,460.5018
200.026,459.69125
198.7668,458.86478
197.5177,458.02246
196.27884,457.16434
195.05034,456.29053
193.83234,455.40106
192.62497,454.49603
191.42836,453.57553
190.24265,452.63962
189.06795,451.6884
187.90442,450.7219
186.75217,449.74023
185.61134,448.74344
184.48207,447.73166
183.3645,446.7049
182.25874,445.66327
181.16495,444.60684
180.08325,443.5357
179.01378,442.44992
177.9567,441.34958
176.9121,440.23474
175.88016,439.10553
174.861,437.96194
173.85477,436.80414
172.8616,435.63214
171.88164,434.44608
170.91502,433.24597
169.9619,432.03198
169.02243,430.8041
168.09673,429.5625
167.18495,428.3072
166.28726,427.03827
165.4038,425.75586
164.5347,424.46002
163.68013,423.15082
162.84023,421.82837
162.01515,420.49277
161.20506,419.14407
160.41011,417.78238
159.63045,416.40778
158.86623,415.0204
158.11763,413.62024
157.38478,412.2075
156.66788,410.78223
155.96706,409.34448
155.2825,407.89444
154.61435,406.43213
153.9628,404.95767
153.328,403.4712
152.71014,401.97275
152.10938,400.46246
151.52588,398.94046
150.95982,397.40683
150.41139,395.8617
149.88077,394.3051
149.36813,392.73727
148.87366,391.15823
148.39752,389.5681
147.93993,387.96707
147.50105,386.3552
147.08109,384.7326
146.68022,383.09943
146.29865,381.45578
145.93655,379.80182
145.59416,378.13766
145.27165,376.46344
144.96922,374.7793
144.6871,373.08536
144.42546,371.38177
144.18452,369.6687
143.96452,367.94626
143.76562,366.21463
143.58807,364.47394
143.4321,362.72437
143.29788,360.9661
143.18568,359.19925
143.09569,357.424
143.02817,355.64053
142.9833,353.84906
142.96138,352.04968
142.96259,350.24268
142.98718,348.42816
143.0354,346.60635
143.10747,344.7775
143.20366,342.9417
143.32422,341.0993
143.46936,339.2504
143.63937,337.3953
143.8345,335.53415
144.055,333.66727
144.30113,331.79483
144.57315,329.9171
144.87134,328.03436
145.19595,326.14682
145.54727,324.2548
145.92557,322.3585
146.3311,320.45828
146.76418,318.55438
147.22505,316.6471
147.71402,314.7368
148.23137,312.8237
148.77739,310.9082
149.35237,308.99063
149.9566,307.0713
150.59038,305.15057
151.25401,303.22882
151.94778,301.30643
152.672,299.38376
153.42696,297.4612
154.21298,295.53918
155.03035,293.61816
155.8794,291.6985
156.7604,289.78067
157.6737,287.86517
158.6196,285.95245
159.59839,284.043
160.6104,282.1373
161.65591,280.2359
162.73528,278.33936
163.84879,276.44818
164.99672,274.56296
166.17943,272.6843
167.39717,270.8128
168.65028,268.94907
169.93906,267.09378
171.26378,265.2476
172.62473,263.41116
174.0222,261.08524
175.45638,258.27063
176.92722,254.96834
178.43456,251.17938
179.97798,246.90492
181.55684,242.14615
183.17023,236.90422
184.81691,231.18028
186.49542,224.97537
188.20401,218.29033
189.9407,211.12584
191.70334,203.48228
193.48965,195.35985
195.29733,186.75838
197.12405,177.67752
198.96759,168.11665
200.82584,158.07498
