step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,422.1291,384.89932,-0.9762697,1.385366,0.6593415,3,0.45539927237284256,0.45539927237284256
1,421.12802,386.2675,-1.0010408,0.86814606,0.65539926,3,0.45417943371052977,0.9095787060833723
2,420.10242,387.11813,-1.0256245,0.35063758,0.65417945,3,0.45581533982498706,1.3653940459083593
3,419.05225,387.45096,-1.050166,-0.16716404,0.65581536,3,0.4604079289202709,1.8258019748286303
4,417.97742,387.2657,-1.0748166,-0.6852713,0.6604079,3,0.4680334572783266,2.293835432106957
5,416.8777,386.56198,-1.0997349,-1.2037029,0.6680335,3,0.47874851012584646,2.7725839422328034
6,415.7526,385.3395,-1.12509,-1.7224815,0.6787485,3,0.492592812382782,3.2651767546155854
7,414.60153,383.59787,-1.1510655,-2.241632,0.6925928,3,0.5095899132507802,3.7747666678663654
8,413.42368,381.3367,-1.1778623,-2.7611794,0.7095899,0,0.5297452234848463,4.304511891351211
9,412.21796,378.55554,-0.7057046,-2.7811453,0.7297452,3,0.5485179274208964,4.853029818772107
10,411.48312,375.754,-0.73484427,-3.3015437,0.74851793,3,0.5703079526646802,5.423337771436787
11,410.7179,372.4318,-0.76523095,-3.822192,0.77030796,3,0.5949440356939584,6.018281807130746
12,409.92075,368.58875,-0.7971379,-4.3430653,0.79494405,3,0.6220970309602438,6.6403788380909905
13,409.08987,364.22464,-0.8308686,-4.864113,0.822097,3,0.6510910942804125,7.2914699323714025
14,408.22314,359.3394,-0.86675876,-5.3852425,0.8510911,2,0.6803954443323679,7.971865376703771
15,407.31796,353.93307,-0.9051762,-4.906307,0.8803955,3,10,17.97186537670377
