step,action
0,4
1,2
2,4
3,0
4,4
5,4
6,2
7,4
8,2
9,1
10,4
11,1
12,1
13,4
14,3
15,1
16,1
17,4
18,0
19,1
20,4
21,3
22,2
23,4
24,0
25,0
26,4
27,3
28,3
29,2
30,4
31,0
32,4
33,2
34,1
35,3
36,0
37,4
38,4
39,4
40,4
41,2
42,4
43,1
44,4
45,1
46,3
47,2
48,4
49,4
50,1
51,0
52,4
53,3
54,4
55,4
56,3
57,4
58,4
59,4
60,1
61,2
62,4
63,0
64,4
65,4
66,0
67,4
68,3
69,3
70,4
71,3
72,4
73,4
74,4
75,4
76,4
77,3
78,4
79,4
80,4
81,4
82,4
83,4
84,1
85,4
86,4
87,4
88,4
