x,y
200.37294,345.5712
199.62018,343.74377
198.91846,341.89413
198.26822,340.02316
197.66997,338.1317
197.12415,336.22076
196.63126,334.29114
196.19176,332.3438
195.80618,330.3797
195.47499,328.39972
195.1987,326.40482
194.97781,324.39597
194.81285,322.3741
194.70435,320.34027
194.65282,318.2954
194.6588,316.24057
194.72285,314.17676
194.84552,312.10507
195.02737,310.02655
195.26897,307.94235
195.5709,305.85355
195.93375,303.76135
196.3581,301.66693
196.84454,299.5715
197.39374,297.47635
198.00626,295.38272
198.68272,293.29202
199.4238,291.20557
200.2301,289.12485
201.10228,287.0513
202.04099,284.98645
203.04686,282.93192
204.12054,280.8893
205.26273,278.86035
206.47404,276.84683
207.75516,274.85056
209.10669,272.87354
210.52933,270.9177
212.02367,268.98517
213.59035,267.07816
215.22997,265.1989
216.94312,263.34985
218.73035,261.5335
220.59221,259.75247
222.02919,258.00952
