step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,497.90454,384.0276,-0.5556585,1.2954088,0.0899457,1,-0.10495357732183169,-0.10495357732183169
1,497.3356,385.31735,-1.0689484,1.2897662,0.09504642,1,-0.09654203184135729,-0.20149560916318898
2,496.2534,386.60138,-1.5822028,1.2840357,0.103457965,1,-0.08480784995593965,-0.28630345911912863
3,494.65793,387.87958,-2.0954728,1.27818,0.11519215,1,-0.06974064929926765,-0.3560441084183963
4,492.5491,389.15173,-2.6088085,1.2721595,0.13025935,1,-0.05133120700508281,-0.4073753154234791
5,489.92685,390.41766,-3.1222608,1.265931,0.1486688,0,-0.02957123979677606,-0.43694655522025516
6,486.79095,391.6771,-2.63588,1.2594473,0.17042875,1,-0.011080235599189747,-0.4480267908194449
7,484.14124,392.92975,-3.1497188,1.2526553,0.18891977,1,0.010765006580197245,-0.43726178423924766
8,480.97754,394.17535,-3.6637244,1.2455871,0.210765,1,0.035971196527044114,-0.40129058771220355
9,477.29956,395.41354,-4.177949,1.2381849,0.2359712,2,0.06454426941562169,-0.33674631829658186
10,473.10712,396.64392,-4.192447,1.7303829,0.26454428,1,0.09341815687856364,-0.24332816141801822
11,468.89984,398.36603,-4.707273,1.7221056,0.29341817,1,0.12559127908227324,-0.11773688233574497
12,464.1775,400.07935,-5.22237,1.7133133,0.32559127,1,0.16105949628898936,0.04332261395324438
13,458.9397,401.78326,-5.737785,1.7039167,0.3610595,4,0.3998130913757695,0.44313570532901386
14,453.18613,403.47705,-5.7535634,1.6938124,0.3998131,1,0.2385011096466258,0.6816368149756397
15,447.41638,405.15994,-6.2697477,1.6828799,0.43850112,1,0.28042570246974413,0.9620625174453838
16,441.13007,406.831,-6.7863183,1.6710594,0.48042572,1,0.32554082217236163,1.2876033396177455
17,434.32678,408.4892,-7.3033032,1.658202,0.5255408,1,0.3737693702555713,1.6613727098733169
18,427.00604,410.13333,-7.8207192,1.6441362,0.5737694,1,0.4249777835632251,2.0863504934365418
19,419.16748,411.762,-8.338562,1.6286634,0.62497777,1,0.4789208149087015,2.565271308345243
20,410.8107,413.37357,-8.856801,1.6115578,0.6789208,1,0.5351075134864192,3.1003788218316624
21,401.93533,414.96613,-9.375363,1.5925664,0.73510754,1,0.592426002741413,3.6928048245730754
22,392.5412,416.53754,-9.894119,1.5714127,0.792426,0,0.6478923470864544,4.34069717165953
23,382.62833,418.08536,-9.412862,1.5478101,0.84789234,1,0.6881058504625535,5.028803022122084
24,373.19705,419.60684,-9.931284,1.5214834,0.88810587,1,10,15.028803022122084
