x,y
430.21902,120.14239
431.3317,120.97069
432.43634,121.80991
433.53293,122.66
434.62137,123.52092
435.70157,124.8926
436.27347,126.27503
436.83688,127.16823
437.39178,128.0722
437.9381,128.48694
438.47577,128.91241
439.0048,129.34859
439.5251,129.79546
440.03665,130.25298
440.53946,130.72112
441.03345,131.19987
441.5186,131.68922
441.99484,132.18913
442.4622,132.69958
443.42056,133.22057
444.86996,133.752
446.31033,134.29378
447.24164,134.84581
448.1639,135.408
449.07706,135.48032
449.9811,135.56267
451.3761,135.65497
453.26202,135.7571
455.13892,135.36891
456.50687,134.9902
457.86594,134.62086
459.2162,134.26076
460.55768,133.90977
461.8905,133.56776
463.2147,133.73465
464.53024,133.9103
465.33722,134.09462
466.1356,134.78757
466.92535,135.48907
468.20645,136.19913
468.97888,136.91762
469.7426,137.64452
470.4976,138.87978
471.24377,140.12335
471.98105,141.37524
472.70935,142.1354
473.42868,142.90378
473.63898,143.68034
473.84015,144.46509
474.03223,145.258
474.21506,146.0591
474.38867,147.36838
474.55292,148.68584
474.20773,150.01149
473.85297,151.34538
473.4885,152.18756
473.11426,153.03807
472.73013,153.89697
472.3361,154.76428
471.93198,155.14006
471.51776,155.52435
471.09338,155.91719
470.1588,156.31862
469.214,156.72873
468.25876,157.14761
467.29312,157.57536
465.81693,158.01208
464.3301,158.45792
462.83255,158.913
461.3241,158.8775
459.80475,158.85156
458.27435,158.33534
456.23297,157.829
454.1805,157.33272
452.11694,157.3467
450.04218,157.37119
447.95615,157.9064
445.35867,158.4526
442.74957,159.01013
440.12866,159.5793
437.4958,160.16046
434.85074,160.75401
432.19336,161.36032
429.5234,161.47978
426.84076,161.61281
424.14536,162.2598
421.43692,162.9212
418.21533,163.5975
414.9803,164.78928
411.73154,165.99721
408.46872,167.72197
405.19147,168.96436
401.8994,170.22519
398.59222,172.00531
395.2694,174.30568
391.43042,176.62743
388.07455,178.97192
384.70117,181.3405
381.30954,183.23463
377.89908,185.15582
373.96915,187.1057
370.01913,189.08621
366.04843,190.59953
362.05658,192.14786
358.04324,193.73352
354.5081,195.35915
350.95078,197.0273
347.37103,198.24077
343.76895,199.50226
340.14468,201.31468
336.49826,202.68156
332.83014,204.10631
329.141,205.5925
325.43164,207.14403
321.7033,209.26501
317.95712,211.46057
314.19467,213.73627
310.41806,216.09813
306.6299,218.55266
303.33368,221.10681
299.53293,223.7679
295.73288,226.04384
291.93982,228.4412
287.6612,230.96645
283.40643,233.6253
279.68625,236.42247
276.01166,239.36237
271.89484,242.44821
267.84937,245.18027
263.88754,248.05486
259.52087,251.06636
255.2597,254.20538
251.11232,257.46088
247.08482,261.3207
242.68275,265.27222
238.40779,269.30072
234.25894,273.3921
230.2331,277.53326
226.3255,281.2125
222.52979,284.92026
218.83925,288.6485
215.24713,292.3905
211.74683,296.14075
208.33195,299.89474
204.49652,303.6488
201.23409,307.4001
198.03952,311.1463
194.908,315.3856
191.83504,319.61633
188.81642,323.83722
185.84827,328.54727
182.42688,333.24564
