step,x,y,x_velocity,y_velocity,target_distance,action,reward,cumulative_reward
0,173.5407,399.44766,-1.0000201,-1.2866522,0.45143765,3,0.25976135718459364,0.25976135718459364
1,172.56094,398.14505,-0.9797496,-1.8025929,0.45976135,3,0.2714323757215444,0.531193732906138
2,171.60162,396.32672,-0.9593119,-2.3183327,0.4714324,3,0.2864394178647948,0.8176331507709329
3,170.66304,393.99286,-0.9385905,-2.8338783,0.4864394,3,0.30476602000286274,1.1223991707737957
4,169.74557,391.14362,-0.9174694,-3.3492277,0.50476605,3,0.32638864734986933,1.448787818123665
5,168.84973,387.77927,-0.8958321,-3.864368,0.52638865,2,0.35127359822140797,1.800061416345073
6,167.97618,383.9,-0.87356174,-3.3792737,0.5512736,3,0.37279279248576264,2.172854208830836
7,167.12563,380.50607,-0.850541,-3.893903,0.57279277,3,0.3975120183323189,2.570366227163155
8,166.29874,376.59784,-0.8268913,-4.4082317,0.597512,3,0.42535499271674776,2.995721219879903
9,165.49625,372.17563,-0.8025003,-4.9222054,0.625355,0,0.4562053589327055,3.4519265788126083
10,164.71898,367.2399,-0.27726036,-4.9357495,0.65620536,0,0.4876210813814614,3.9395476601940698
11,164.46791,362.29114,0.24892788,-4.948766,0.68762106,0,0.5198235011528787,4.459371161346948
12,164.7441,357.32983,0.7761848,-4.9612937,0.7198235,3,0.5530077873155919,5.0123789486625405
13,165.54875,352.35648,0.80465937,-5.473363,0.75300777,3,0.5893350916322595,5.6017140402948
14,166.38329,346.87146,0.8345339,-5.9849963,0.7893351,3,0.6286015659107111,6.230315606205511
15,167.24924,340.87546,0.86594486,-6.496015,0.82860154,2,0.6702981465547437,6.900613752760254
16,168.14824,334.36926,0.89900637,-6.006195,0.87029815,2,10,16.900613752760254
