x,y
161.09987,455.0662
160.04684,454.09485
158.50418,453.1121
156.97192,451.61804
155.45023,450.61282
153.93913,449.09656
152.43875,447.06937
151.44926,445.0313
150.47086,442.48242
149.50378,439.42273
148.54834,436.3523
147.60483,432.7711
146.67365,428.67917
145.75522,424.5765
144.85,419.9632
143.95853,414.83926
143.08134,409.2048
142.21918,404.0599
141.37259,398.40472
140.54228,392.23947
139.229,386.06433
137.93341,379.37973
136.15623,372.68613
134.39804,365.48407
132.65942,357.7743
130.94093,349.5576
