x,y
449.9044,452.48514
448.88254,453.46185
448.35052,454.42807
447.80844,455.88382
447.2564,456.82904
446.6945,457.7638
446.12277,458.688
445.54135,459.60162
444.9503,460.5047
444.34967,461.3972
444.23953,462.27905
444.12003,463.15033
443.99118,464.01108
444.3531,464.8613
444.70584,465.20102
445.04947,465.03036
445.38397,464.84933
445.70935,464.65793
446.02557,464.45618
445.83264,464.2441
445.1305,464.0217
444.91916,463.78885
444.69855,464.0456
444.46875,464.29184
444.2297,464.52762
443.98148,464.75293
444.2241,464.96774
444.95755,465.17206
445.1819,465.36603
445.39713,466.04962
445.60336,466.7229
445.80063,466.88593
445.98892,467.03873
446.16833,467.6813
446.33887,468.31372
446.50058,468.936
447.15356,469.5482
447.29788,470.1504
447.43356,470.74265
447.56067,471.32495
447.17923,471.89737
446.78937,472.4599
446.39102,473.0125
445.4843,473.5552
444.56924,473.58792
443.64578,474.1106
442.71402,474.62314
441.77393,475.12555
440.82556,475.61774
439.36896,476.09964
437.40414,476.57117
435.43115,477.0322
433.44998,477.98254
431.46072,478.9221
429.46347,479.8507
427.45825,480.76834
425.44516,481.67477
423.42432,483.06998
421.3958,483.95383
419.35974,485.32617
417.31622,486.187
414.76538,487.03616
412.20728,487.8735
409.642,489.1989
407.06976,490.0122
404.49063,490.3133
401.40466,490.60196
398.31198,490.878
394.71268,491.14114
391.60684,491.39117
388.99463,491.6278
386.8761,491.8509
384.75137,492.06027
382.62054,492.2558
380.48367,492.43732
377.8409,492.60468
375.19232,492.75772
372.0381,492.8962
368.87836,493.02
365.71326,493.12875
362.543,492.72238
359.36774,492.3005
356.18762,491.8629
352.50278,491.4093
348.81348,490.93933
345.1199,490.4527
341.42233,489.94913
337.721,489.9283
334.01617,489.89005
330.30823,489.3341
326.59738,488.76025
322.88397,487.6682
319.1683,486.05762
315.45068,484.42807
311.23145,482.77908
307.011,481.11026
302.78973,479.4211
298.56815,478.21124
294.84674,476.98035
291.12598,475.22818
287.40628,473.45438
283.68817,471.15854
279.97223,469.34024
276.75897,467.49915
273.54895,465.63492
270.34262,463.24728
267.14066,460.8358
264.44366,458.40002
261.7522,455.93958
259.0669,452.95395
256.38846,449.94263
253.7177,446.405
250.55545,442.8404
247.40277,439.24817
244.26073,436.12778
240.63039,432.97885
237.01286,429.30118
233.90947,425.5945
230.8215,421.8585
228.25032,418.09293
225.6973,414.2975
222.66383,410.47195
219.65143,406.61633
216.66156,403.23083
213.69551,399.8158
210.75453,395.8718
207.84006,391.8993
205.45348,387.89896
203.09624,383.8714
200.76971,379.8172
198.47528,376.23724
196.71393,372.6324
194.98685,369.00348
193.29507,365.35135
191.63966,361.17697
189.52177,356.98138
187.44228,352.766
185.90189,348.5323
184.40146,344.2816
182.9417,340.0153
181.5232,335.7349
180.14642,331.44193
178.81169,326.6379
177.51932,321.8246
175.76938,317.0037
174.06151,312.17706
172.39513,307.3464
171.26955,302.5134
170.1842,297.67963
169.13846,292.84656
168.1315,287.5156
167.16243,282.18823
166.23018,276.86578
164.8336,271.54953
162.97127,266.24048
160.64148,260.93942
158.84236,255.64699
