x,y
382.85727,361.5997
381.57516,363.1816
379.7435,364.72513
377.3627,366.22876
374.43304,367.69052
370.9546,369.10794
366.9274,370.4779
362.35153,371.79663
357.2273,373.0596
351.55527,374.2616
345.33667,375.3965
338.57364,376.4575
331.26962,377.43726
323.42975,378.32825
315.06128,379.1236
306.17355,379.8179
296.7778,380.40836
286.8862,380.8958
276.51047,381.2852
265.66064,381.585
254.34386,381.8063
242.56413,381.9612
230.32263,382.06152
217.61842,382.11795
204.44914,382.13956
190.81175,382.13376
176.70291,382.10648
162.1194,382.06232
147.05817,382.0049
