x,y
459.4199,231.72307
460.01004,233.17767
460.0797,234.64082
459.62872,236.11243
458.65677,237.59242
457.16345,239.08081
455.14822,240.57768
453.6104,242.08322
451.54944,243.59749
448.96454,245.12067
445.85477,246.65298
442.21906,248.19481
438.05594,249.74661
433.36377,251.30899
428.1405,252.88274
422.8836,254.96883
417.09015,257.06833
411.25638,259.1826
404.87802,261.31323
397.94952,263.46237
390.46384,265.6328
383.41153,267.8286
376.78128,270.05444
369.5595,272.31598
361.72708,274.62155
353.25607,276.98407
344.10303,279.4253
334.19464,281.98563
323.39093,284.75424
311.36996,287.99033
297.17133,292.99847
286.85715,308.85904
278.746,322.73462
270.60544,336.10684
262.15924,349.2403
253.3185,362.23654
244.04393,375.14456
234.31477,387.9916
